PARAMETER_CODE,PARAMETER_DESC,POLLUTANT_CODE,STATUS_FLAG,UNIT_GROUP_CODE,PERCENT_REMOVAL_FLAG,PERCENT_EXCEEDENCE_FLAG,SNC_FLAG
73427,"Endrin ketone, dry weight",10715,A,59,,Y,
73525,2-Butanone peroxide,10041,A,59,,Y,2
73529,"Benzenamine, 4-chloro-",10885,A,59,,Y,
73593,Methyl hydrazine,11400,A,59,,Y,2
73603,Nickel carbonyl,11882,A,59,,Y,
73609,N-Nitrosodi-n-butylamine,10677,A,59,,Y,2
73617,N-Nitrosomorpholine,11690,A,59,,Y,
73619,1-Nitrosopiperidine,12095,A,59,,Y,2
73652,"Phosphorothioic acid, O,O,O-triethyl ester",12078,A,78,,Y,2
73653,"1,3,5-Trinitrobenzene",10909,A,78,,Y,
73676,"Flow, restrictive",11322,A,59,,Y,
74002,Population served,12108,A,157,,Y,
74006,Inert plastic spheres in drill fluids,11420,A,59,,Y,
74007,Nutshells in drilling fluids,11890,A,59,,Y,
74008,Power plant load in megawatts,12112,A,3,,Y,
74009,Torq trim it in drilling fluids,12415,A,59,,Y,
74010,"Iron, total [as Fe]",2215,A,59,,Y,1
74011,"Drill cutting, [oil rigs]",11218,A,65,,Y,
74012,Condenser cooling water temp. increase,11114,A,8,,Y,
74013,Calculated limit,12385,A,149,,Y,
74014,Applicable temperature limitation,10820,A,8,,Y,
74015,"Phenols, chlorinated",10390,A,59,,Y,2
74020,"Flow, pump out",11320,A,66,,Y,
77936,"Bromochloroethane, in water",10263,A,59,,Y,
77957,"Chlorobenzoic acid, in water",10963,A,59,,Y,
77963,Chloromethylbenzene,10921,A,59,,Y,2
77969,Chlorpyrifos,12079,A,59,,Y,2
77970,Chlorotoluene,10921,A,59,,Y,2
77981,"Dichlorophenol, in water, ug/L",12038,A,59,,Y,
77983,Dichlorotoluene,10924,A,59,,Y,2
77984,Dichlorotrifluoroethane,11267,A,59,,Y,2
77986,Diethylmethylbenzenesulfonamide,10951,A,59,,Y,2
TAB3C,LC50 Static 96Hr Acute D. Magna,4677,A,16,,Y,
TAB3D,LC50 Static 96Hr Acute D. Pulex,4677,A,16,,Y,
TAB3E,LC50 Static 96Hr Acute Mysid. Bahia,4677,A,16,,Y,
TAB6A,LC50 Static 96Hr Acute Cyprinodon,4677,A,16,,Y,
TAB6B,LC50 Static 96Hr Acute Menidia,4677,A,16,,Y,
TAB6C,LC50 Static 96Hr Acute Pimephales,4677,A,16,,Y,
TAB6D,LC50 Static 96Hr Acute Salmo Gair.,4677,A,16,,Y,
TAB6E,LC50 Static 96Hr Acute Lepomis Macrochirus,4677,A,16,,Y,
TAB6H,LC50 Static 96Hr Acute Cyprinella Leedsi,4677,A,16,,Y,
TAC6E,LC50 Static 4Day Chronic Lepomis Macrochirus,4677,A,16,,Y,
TAD6E,LC50 Static 7Day Chronic Lepomis Macrochirus,4677,A,16,,Y,
TAE3B,LC50 Static 1Hr Chronic Ceriodaphnia Dubia,4677,A,16,,Y,
TAE3E,LC50 Static 1Hr Chronic Ceriodaphnia,4677,A,16,,Y,
TAE6B,LC50 Static 1Hr Chronic Menidia Menidia,4677,A,16,,Y,
TAE6C,LC50 Static 1Hr Chronic Pimephales,4677,A,16,,Y,
TAE6E,LC50 Static 1Hr Chronic Lepomis Macrochiru,4677,A,16,,Y,
TAE6H,LC50 Static 1Hr Chronic Cyprinella Leedsi,4677,A,16,,Y,
TAM1A,LC50 Statre 48Hr Acute Selen. Capr.,4677,A,16,,Y,
TAM1B,LC50 Static Renewal 48Hr Acute Lemna minor,4677,A,16,,Y,
TAM1C,LC50 Static Renewal 48Hr Acute Champia parvula,4677,A,16,,Y,
TAM3A,LC50 Static Renewal 48Hr Acute Arbacia punctulata,4677,A,16,,Y,
TAM3B,LC50 Static Renewal 48Hr Acute Ceriodaphnia dubia,4677,A,16,,Y,
TAM3C,LC50 Static Renewal 48Hr Acute Daphnia magna,4677,A,16,,Y,
TAM3D,LC50 Static Renewal 48Hr Acute Daphnia pulex,4677,A,16,,Y,
TAM3E,LC50 Statre 48Hr Acute Mysid. Bahia,4677,A,16,,Y,
TAM3U,LC50 Static Renewal 48Hr Acupenaeus vannamei,4677,A,16,,Y,
TAM6A,LC50 Static Renewal 48Hr Acute Cyprinodon variegatus,4677,A,16,,Y,
TAM6B,LC50 Statre 48Hr Acute Menidia,4677,A,16,,Y,
TAM6C,LC50 Statre 48Hr Acute Pimephales,4677,A,16,,Y,
TAM6D,LC50 Statre 48Hr Acute Salmo Gair.,4677,A,16,,Y,
TAM6E,LC50 Static Renewal 48Hr Acute Lepomis macrochirus,4677,A,16,,Y,
TAN1A,LC50 Statre 96Hr Acute Selen. Capr.,4677,A,16,,Y,
TAN1B,LC50 Statre 96Hr Acute L. Minor,4677,A,16,,Y,
TAN1C,LC50 Statre 96Hr Acute Champia,4677,A,16,,Y,
TAN3A,LC50 Statre 96Hr Acute Arbacia,4677,A,16,,Y,
TAN3B,LC50 Statre 96Hr Acute Ceriodaphnia,4677,A,16,,Y,
TAN3C,LC50 Statre 96Hr Acute D. Magna,4677,A,16,,Y,
TAN3D,LC50 Statre 96Hr Acute D. Pulex,4677,A,16,,Y,
TAN3E,LC50 Statre 96Hr Acute Mysid. Bahia,4677,A,16,,Y,
TAN3H,LC50 Statre 96Hr Acute Pandulas Hypsinotus,4677,A,16,,Y,
TAN3I,LC50 Statre 96Hr Acute Pandulas Borealis,4677,A,16,,Y,
TAN3J,LC50 Statre 96Hr Acute Cancer Magister,4677,A,16,,Y,
TAN6A,LC50 Statre 96Hr Acute Cyprinodon,4677,A,16,,Y,
TAN6B,LC50 Statre 96Hr Acute Menidia,4677,A,16,,Y,
TAN6C,LC50 Statre 96Hr Acute Pimephales,4677,A,16,,Y,
TAN6D,LC50 Statre 96Hr Acute Salmo Gair.,4677,A,16,,Y,
TAN6E,LC50 Statre 96Hr Acute Lepomis Macrochi,4677,A,16,,Y,
TAN6G,LC50 Statre 96Hr Acute Orcorhynchus Gorbus,4677,A,16,,Y,
TAN6H,LC50 Statre 96Hr Acucyprinella Leedsi,4677,A,16,,Y,
TAN6J,LC50 Statre 96Hr Acumenidia beryllina,4677,A,16,,Y,
TAO6E,LC50 Statre 4Day Chronic Lepomis Macrochi,4677,A,16,,Y,
TAP3B,LC50 Statre 7Day Chrceriodaphnia,4677,A,16,,Y,
TAP6E,LC50 Statre 7Day Chronic Lepomis Macrochi,4677,A,16,,Y,
TAW1A,LC50 Flth 48Hr Acute Selen. Capr.,4677,A,16,,Y,
TAW1B,LC50 Flth 48Hr Acute L. Minor,4677,A,16,,Y,
TAW1C,LC50 Flth 48Hr Acute Champia,4677,A,16,,Y,
TAW3A,LC50 Flth 48Hr Acute Arbacia,4677,A,16,,Y,
TAW3B,LC50 Flth 48Hr Acute Ceriodaphnia,4677,A,16,,Y,
TAW3C,LC50 Flth 48Hr Acute D. Magna,4677,A,16,,Y,
TAW3D,LC50 Flth 48Hr Acute D. Pulex,4677,A,16,,Y,
TAW3E,LC50 Flth 48Hr Acute Mysid. Bahia,4677,A,16,,Y,
TAW6A,LC50 Flth 48Hr Acute Cyprinodon,4677,A,16,,Y,
TAW6B,LC50 Flth 48Hr Acute Menidia,4677,A,16,,Y,
TAW6C,LC50 Flth 48Hr Acute Pimephales,4677,A,16,,Y,
TAW6D,LC50 Flth 48Hr Acute Salmo Gair.,4677,A,16,,Y,
TAW6E,LC50 Flth 48Hr Acute Lepomis Macrochi,4677,A,16,,Y,
TAX1A,LC50 Flth 96Hr Acute Selen. Capr.,4677,A,16,,Y,
TAX1B,LC50 Flth 96Hracu L. Minor,4677,A,16,,Y,
TAX1C,LC50 Flth 96Hr Acute Champia,4677,A,16,,Y,
TAX3A,LC50 Flth 96Hr Acute Arbacia,4677,A,16,,Y,
84,Color,11106,A,59,,Y,
85,Odor [Threshold Number],11898,A,23,,N,
86,Odor [threshold no. at 60 deg. C],11896,A,23,,N,
87,Odor [threshold no. at 40 deg cent],11895,A,23,,N,
90,Redox [oxidation reduction potential],11920,A,43,,Y,
91,"Flow, minimum flow range",11318,A,66,,Y,
92,"Flow, maximum flow range",11317,A,65,,Y,1
94,Conductivity,1130,A,6,,Y,
95,Specific conductance,12263,A,89,,Y,
111,Ratio fecal coliform & streptococci,11294,A,22,,Y,
132,Dry days preceding precipitation event,11229,A,126,,Y,
135,Rainfall duration,12176,A,127,,Y,
136,Temperature of sample upon arrival at lab,12379,A,2,,Y,
139,Hydrogen peroxide,10308,A,59,,Y,1
140,"BOD, 5-day, 20 deg. C per production",10857,A,104,,Y,1
141,"Solids, total susp per production",12252,A,104,,Y,1
142,Hydrogen cyanide,11408,A,59,,Y,2
143,Methyl mercaptan,10348,A,59,,Y,2
144,Combined metals sum,11111,A,59,,Y,2
145,Total production - mass,12429,A,63,,Y,
146,Chem. oxygen demand per production,11073,A,103,,Y,1
147,"Iron, total per production",2215,A,103,,Y,1
148,"Herbicides, total",2041,A,59,,Y,2
149,"Alpha emitting radium isotopes, dissolved",12172,A,9,,Y,
150,"Solids, total susp. per cfs of streamflw",12253,A,107,,Y,1
151,"Nitrogen, ammonia per cfs of streamflow",375,A,107,,Y,1
152,Oil and grease per production,10364,A,104,,Y,1
153,Oil and grease per cfs of streamflow,10364,A,107,,Y,1
154,Sulfate [as S],6101,A,59,,Y,1
155,Isooctyl silvex,12157,A,59,,Y,2
156,"Isooctyl 2,4,5-T",10782,A,59,,Y,2
157,"Solids, total volatile, percent removal",12256,A,16,Y,Y,1
159,"Copper, total per batch",1165,A,114,,Y,2
160,"Iron, total per batch",2215,A,114,,Y,1
161,"Nickel, total per batch",2741,A,114,,Y,2
162,"Silver, total per batch",3714,A,114,,Y,2
163,"Solids, total susp. per batch",12251,A,114,,Y,1
164,"Flow, gallons/batch",11314,A,116,,Y,
165,Sludge volume index [SVI],12221,A,139,,N,
166,"Chloride, percent removal",5033,A,16,Y,Y,1
167,"Solids, dry, discharge to sol. handling sys.",12233,A,118,,Y,1
168,"Production, total, megawatts",12136,A,72,,Y,
169,"Solids, dry, incin.as%ofdrysol.fromtrmtplt",12234,A,16,,Y,1
170,"Solids, dry, removed from sol. handling sys.",12235,A,118,,Y,1
171,Septage discharged to treatment fac.,12207,A,121,,Y,
172,"Digester solids content, percent",11192,A,16,,Y,1
173,"Sludge, rate of wasting",12225,A,57,,Y,1
175,"Nitrogen, ammonia, percent removal",375,A,16,Y,Y,1
176,"Oxygen demand, ult., percent removal",11927,A,16,Y,Y,1
177,"Oxygen demand, dissolved",11923,A,59,,Y,1
178,Nicotine sulfate,10427,A,59,,Y,2
179,Waste heat rejection rate,12494,A,72,,Y,
180,Plant capacity fact. percent of capacity,12096,A,90,,Y,
181,"Oxygen demand, ultimate",10860,A,59,,Y,1
182,Oil and grease,10364,A,91,,Y,1
183,"Chlorine, total residual, duration of violation",11094,A,125,,Y,2
184,Coagulants added,11102,A,59,,Y,
185,"Particulates, floating",11990,A,26,,Y,
186,"Particulates, floating, dry weight",11991,A,59,,Y,
187,Toxicity,4245,A,59,,Y,
188,"Chlorinated pesticides, total & PCB's",12000,A,59,,Y,2
189,Radioactivity,3565,A,9,,Y,
190,Bis ether,10980,A,59,,Y,2
191,Hydrogen ion,11409,A,59,,Y,
192,"Oxygen demand, ult. carbonaceous [UCOD]",10861,A,59,,Y,1
193,"Precipitation, total defined period/in",12113,A,105,,Y,
195,Plume surface area,12101,A,144,,Y,
208,"Chlorine, total residual [dsg. time]",928,A,138,,Y,2
300,"Oxygen, dissolved [DO]",3051,A,59,,Y,
301,"Oxygen, dissolved percent saturation",11205,A,168,,Y,
310,"BOD, 5-day, 20 deg. C",10178,A,59,,Y,1
311,"BOD, 5-day, dissolved",10854,A,59,,Y,1
314,"BOD, nitrogen inhib 5-day [20 deg. C]",10856,A,59,,Y,1
318,"BOD, 5-day",10178,A,101,,Y,1
319,"BOD, [ult. all stages]",10860,A,59,,Y,1
320,"BOD, [ult. 1st stage]",10862,A,59,,Y,1
321,"BOD, [ult. 2nd stage]",10863,A,59,,Y,1
324,"BOD, 20-day [20 deg. C]",10837,A,59,,Y,1
327,"BOD, 11-day [20 deg. C]",10836,A,59,,Y,1
335,"Oxygen demand, chem. [low level] [COD]",11075,A,59,,Y,1
340,"Oxygen demand, chem. [high level] [COD]",11074,A,59,,Y,1
341,"Oxygen demand, chem. [COD], dissolved",11076,A,59,,Y,1
343,"Oxygen demand, total [tod]",11926,A,59,,Y,1
352,"BOD, 35-day [20 deg. C]",10839,A,59,,Y,1
359,"BOD, filtered, 5 day, 20 deg C",10854,A,59,,Y,1
370,"Chlorine demand, 1 hr",11089,A,59,,Y,1
386,Ozone - residual,3054,A,59,,Y,1
387,Ozone,3054,A,59,,Y,1
388,"Oxygen demand, sum product",11925,A,59,,Y,1
398,Dissolved oxygen injected,11206,A,57,,Y,
399,"Oxygen, dissolved, % of time violated",11930,A,16,,Y,
400,pH,10510,A,7,,N,
403,"pH, lab",12529,I,7,,N,
404,Non-ionic dispersant [Nalsperse 7348],11887,A,59,,Y,1
405,Carbon dioxide [as CO2],814,A,59,,Y,1
410,"Alkalinity, total [as CaCO3]",10799,A,59,,Y,1
415,"Alkalinity, phenolphthaline method",10802,A,59,,Y,1
425,"Alkalinity, bicarbonate [as CaCO3]",10800,A,59,,Y,1
430,"Alkalinity, carbonate [as CaCO3]",10801,A,59,,Y,1
435,"Acidity, total [as CaCO3]",10791,A,59,,Y,1
436,Acidity-mineral methyl orange [as CaCO3],10790,A,59,,Y,1
437,"Acidity, CO2 phenol [as CaCO3]",10791,A,59,,Y,1
438,Hydrochloric acid,5474,A,59,,Y,1
439,Hydrochloric acid,5474,A,65,,Y,1
440,Bicarbonate ion- [as HCO3],11059,A,59,,Y,1
441,"Sulphur, total elemental",3917,A,59,,Y,1
442,"Phosphorous, total elemental",5889,A,59,,Y,1
445,Carbonate ion- [as CO3],11058,A,59,,Y,1
475,Viscosity,12478,A,82,,Y,
480,Salinity,12192,A,59,,Y,
497,Flashpoint temp of oil/solvents ASTM,11303,A,8,,Y,
924,"Magnesium, in bottom deposits",6699,A,59,,Y,1
925,"Magnesium, dissolved [as Mg]",6699,A,59,,Y,1
927,"Magnesium, total [as Mg]",6699,A,59,,Y,1
929,"Sodium, total [as Na]",6802,A,59,,Y,1
930,"Sodium, dissolved [as Na]",6802,A,59,,Y,1
931,Sodium adsorption ratio,12226,A,15,,Y,1
932,"Sodium, %",6802,A,16,,Y,1
934,Sodium in bottom dep [as Na] [dry wgt],6802,A,59,,Y,1
935,"Potassium, dissolved [as K]",5948,A,59,,Y,1
937,"Potassium, total [as K]",5948,A,59,,Y,1
938,"Potassium, in bottom deposits",5948,A,59,,Y,1
942,"Chloride, sludge, total dry weight",5033,A,59,,Y,1
945,"Sulfate, total [as SO4]",6101,A,59,,Y,1
TBD3A,Noel Static 7Day Chronic Arbacia,4677,A,16,,Y,
TBD3B,Noel Static 7Day Chronic Ceriodaphnia,4677,A,16,,Y,
TBD3C,Noel Static 7Day Chronic D. Magna,4677,A,16,,Y,
TBD3D,Noel Static 7Day Chronic D. Pulex,4677,A,16,,Y,
TBD3E,Noel Static 7Day Chronic Mysid. Bahia,4677,A,16,,Y,
TBD6A,Noel Static 7Day Chronic Cyprinodon,4677,A,16,,Y,
TBD6B,Noel Static 7Day Chronic Menidia,4677,A,16,,Y,
TBD6C,Noel Static 7Day Chronic Pimephales,4677,A,16,,Y,
TBD6D,Noel Static 7Day Chronic Salmo Gair.,4677,A,16,,Y,
TBD6E,Noel Static 7Day Chronic Lepomis Macrochirus,4677,A,16,,Y,
TBE6E,NOEL Static 1Hr Chronic Lepomis macrochirus,4677,A,16,,Y,
TBF3K,Noel Static 1Hr Chronic Red Sea Urchin,4677,A,16,,Y,
TBF3L,Noel Static 1Hr Chronic Purple Sea Urchin,4677,A,16,,Y,
TBF3M,Noel Static 1Hr Chronic Green Sea Urchin,4677,A,16,,Y,
TBF3N,Noel Static 1Hr Chronic Dendraster Excent,4677,A,16,,Y,
TBG1C,Noel Static 48Hr Chronic Champia,4677,A,16,,Y,
TBG3O,Noel Static 48Hr Chronic Crassostrea Gigas,4677,A,16,,Y,
TBG3P,Noel Static 48Hr Chronic Mytilus Edulis,4677,A,16,,Y,
TBH3A,Noel Static 1Hr Fert. Chronic Arbacia,4677,A,16,,Y,
TBM6E,NOEL Static Renewal 48Hr Acute Lepomis Macrochirus,4677,A,16,,Y,
TBN6E,Noel Statre 96Hr Acute Lepomis Macrochi,4677,A,16,,Y,
TBO1A,Noel Statre 4Day Chronic Selen. Capr.,4677,A,16,,Y,
TBO1B,Noel Statre 4Day Chronic L. Minor,4677,A,16,,Y,
TBO1C,Noel Statre 4Day Chronic Champia,4677,A,16,,Y,
TBO3A,Noel Statre 4Day Chronic Arbacia,4677,A,16,,Y,
TBO3B,Noel Statre 4Day Chronic Ceriodaphnia,4677,A,16,,Y,
TBO3C,Noel Statre 4Day Chronic D. Magna,4677,A,16,,Y,
TBO3D,Noel Statre 4Day Chronic D. Pulex,4677,A,16,,Y,
TBO3E,Noel Statre 4Day Chronic Mysid. Bahia,4677,A,16,,Y,
TBO6A,Noel Statre 4Day Chronic Cyprinodon,4677,A,16,,Y,
TBO6B,Noel Statre 4Day Chronic Menidia,4677,A,16,,Y,
TBO6C,Noel Statre 4Day Chronic Pimephales,4677,A,16,,Y,
TBO6D,Noel Statre 4Day Chronic Salmo Gair.,4677,A,16,,Y,
TBO6E,Noel Statre 4Day Chronic Lepomis Macrochi,4677,A,16,,Y,
TBP1A,Noel Statre 7Day Chronic Selen. Capr.,4677,A,16,,Y,
TBP1B,Noel Statre 7Day Chronic L. Minor,4677,A,16,,Y,
TBP1C,Noel Statre 7Day Chronic Champia,4677,A,16,,Y,
TBP3A,Noel Statre 7Day Chronic Arbacia,4677,A,16,,Y,
TBP3B,Noel Statre 7Day Chronic Ceriodaphnia,4677,A,16,,Y,
TBP3C,Noel Statre 7Day Chronic D. Magna,4677,A,16,,Y,
82206,Acidity,301,A,59,,Y,1
82207,Differential pressure annular well head,11190,A,93,,Y,
82208,Sodium arsenite,10832,A,59,,Y,1
82209,Chlorides + Sulfates,11083,A,59,,Y,1
82210,Oxygen demand first stage,10862,A,59,,Y,1
82211,"Mercaptans, total",11653,A,59,,Y,2
82212,"Resin acids, total",12186,A,59,,Y,2
82213,Dimethylbenzidine,12520,A,59,,Y,2
82214,pH change [range],12524,A,7,,N,
82215,"Algal, biomass percent",10797,A,16,,Y,
82216,"Spray irrigation, application rate",12268,A,95,,Y,
82218,"Iron, total percent removal",2215,A,16,Y,Y,1
82219,Sludge settleability 30 minute,12219,A,59,,Y,1
82220,"Flow, total",11324,A,66,,Y,
82221,"Flow volume daily, into a well",11308,A,65,,Y,
82222,Sludge volume daily into a well,12220,A,59,,Y,
82223,Area of disposal- used,10828,A,144,,Y,
82224,"Pressure, bottom-at well bottom",12119,A,93,,Y,
82225,Dichlorobutene [isomers],10996,A,59,,Y,2
82226,"2-sec-Butyl-4,6-dinitrophenol",12016,A,59,,Y,2
82227,Trichlorophenate- [isomers],12042,A,59,,Y,2
82228,EDTA ammoniated,11348,A,59,,Y,2
82229,Free acid,11331,A,16,,Y,
82230,Ammonia & ammonium- total,10808,A,59,,Y,1
82231,Chlorodimeform,11678,A,59,,Y,2
82232,2-Ethyl-2-methyldioxolane,10663,A,59,,Y,2
82234,Temperature rate of change deg. C/hr,12380,A,130,,Y,
82235,"Turbidity, % increas over intake",12453,A,16,,Y,
82236,"BOD, 5 lb/cu ft process",10844,A,59,,Y,1
82237,Total susp. solids- lb/cu ft process,12430,A,59,,Y,1
82238,Mixed liquor,11684,A,59,,Y,
82239,Microscopic analysis,11680,A,151,,Y,1
82241,"Nitrobodies, total",11883,A,59,N,Y,2
82287,"Solids, total non- volatile, non-fixed",12248,A,78,,Y,1
82289,Lagoon observation visual,11638,A,156,,N,
82290,"Calcium hypochlorite, weight/application grams",11037,A,59,,Y,
82291,"Calcium hypochlorite, number of applications",11036,A,59,,Y,
82293,4-Nitro-m-cresol,12027,A,59,,Y,2
82066,"Radioactivity, gross",3565,A,9,,Y,
82294,"Nitrogen, ammonia, sludge, tot dry wgt",375,A,59,,Y,1
82295,"Chloride, dissolved [as Cl]",5033,A,59,,Y,1
82303,"Radon, total in water",3572,A,9,,Y,
82318,"Tantalum, total",4008,A,59,,Y,
82322,"Samarium, total [as Sm in water]",12194,A,59,,Y,2
82326,"Ruthenium, total",12191,A,59,,Y,
82357,Ethylene,11285,A,59,,Y,2
82358,"Proprane, total",3494,A,59,,Y,2
82370,Dissolved radioactive gasses,11207,A,9,,Y,
82375,Solids accumulation rate tot dry weight,12229,A,111,,Y,1
82385,Nitrogen oxides [as N],2817,A,59,,Y,1
82386,"Nitrogen, oxidized",2817,A,59,,Y,1
82387,"First stage oxygen demand, % removal",10853,A,16,Y,Y,1
82388,"1,4-Dioxane",6390,A,59,,Y,2
82389,"Sodium sulfate, total",12290,A,59,,Y,1
82390,"Free acid, total",11332,A,59,,Y,1
82391,Water treatment additives,12503,A,59,,Y,
82392,Aluminum sulfate,10464,A,59,,Y,1
82394,"Hardness, tot calc. [Ca, Mg, Fe] as CaC03",11380,A,59,N,Y,1
82399,"Chromium, hexavalent",10214,A,114,,Y,2
82416,Paraquat,10067,A,59,,Y,2
82424,"BOD, % over influent",10858,A,16,,Y,1
82501,"Iron, dissolved from dry deposition",2215,A,59,,Y,1
82516,Trichlorobenzene,10939,A,59,,Y,2
82517,Duration of discharge,11230,A,42,,Y,
82529,Dichlorobutadiene,10661,A,59,,Y,2
82539,"Nitrogen, Kjeldahl",2817,A,100,,Y,
82540,MB 121,11652,A,59,,Y,2
82541,Polyacrylamide chloride,12106,A,59,,Y,2
82545,Water level relative to mean sea level,12500,A,105,,Y,
82546,Elevation of original ground,11234,A,105,,Y,
82550,"Osmotic pressure, total, unf whl wtr",11912,A,18,,Y,
82558,Volatile halogenated hydrocarbons,12480,A,59,,Y,2
82559,Volatile hydrocarbons,11407,A,59,,Y,2
82560,Total pesticides,6662,A,59,,Y,2
82561,"Conductivity, net",11115,A,6,,Y,
82564,Lagoon freeboard,11637,A,32,,Y,
82565,Ciodrin,10721,A,59,,Y,
82575,pH exchange [su],12525,A,7,,N,
82576,Daily excursion time [min],11137,A,42,,Y,
82577,Month excursion time [min],11688,A,126,,Y,
82578,Day - max excursion time [min],11138,A,42,,Y,
82581,"pH range excursions, > 60 minutes",12526,A,141,,Y,
82582,"pH range excursions, monthly total accum",12532,A,126,,Y,
82583,"pH, in soil",12528,A,7,,N,
82589,"Drilling fluids, free oil",11224,A,42,,Y,
82590,"Drilling fluids, toxicity",11226,A,55,,N,
82591,"Drilling fluids, end of well toxicity",11223,A,55,,N,
82592,"Drilling fluids, discharge rate",11222,A,65,,Y,
82593,"Drilling fluids, oil content",11225,A,16,,Y,
82594,"Drilling fluids, volume",11227,A,121,,Y,
82595,"Drill cuttings, free oil",11217,A,42,N,Y,
82596,"Drilling cuttings, volume",11219,A,121,,Y,
82597,"Deck drainage, free oil",11146,A,42,,Y,
82598,"Deck drainage, volume",11147,A,121,,Y,
82599,"Produced water, oil and grease",10364,A,59,,Y,
82600,"Produced water, flow",12131,A,65,,Y,
82601,"Produced sand, free oil",12127,A,42,,Y,
82602,"Produced sand, weight",12128,A,59,,Y,
82603,"Well fluids, free oil",12505,A,42,,Y,
82604,"Well fluids, volume",12507,A,121,,Y,
82605,"Sanitary waste, residual chlorine",12200,A,59,,Y,
82606,"Sanitary waste, flow",12199,A,65,,Y,
82607,"Sanitary waste, solids",12201,A,42,,Y,
82608,"Domestic waste, foam and floating solids",11215,A,42,,Y,
82609,"Desalinization unit, free oil",11153,A,42,,Y,
82616,Azinphos-methyl,10406,A,59,,Y,
82625,Dibromochloropropane,10416,A,59,,Y,
82627,p-Chloro-m-cresol,12036,A,59,,Y,
82629,"Backwash cycles, total number of",10864,A,84,,Y,
82630,Metribuzin,10628,A,59,,Y,2
82635,"Volatile halogenated organics [VHO], tot",12481,A,59,,Y,2
82637,"Benzene, 1-chloro-4-[trifluoromethyl]-",10915,A,59,,Y,
82666,"Linuron, total recoverable",12464,A,78,,Y,
82670,"Tebuthiuron, total recoverable",12470,A,78,,Y,
82676,"Pronamide, total recoverable",10873,A,78,,Y,
82682,"DCPA, total recoverable",10023,A,78,,Y,
82683,"Pendimethalin, total recoverable",10887,A,78,,Y,
82687,"Permethrin, total recoverable",11132,A,78,,Y,
82696,"Cyanazine, total recoverable",12154,A,78,,Y,
82698,TCDD equivalents,10711,A,59,,Y,2
82699,Endrin + endrin aldehyde [sum],10717,A,59,,Y,2
83503,Distance from shore,11208,A,32,,Y,
83512,Vegetative cover,12474,A,16,,Y,1
84066,Oil and grease visual,10364,A,155,,Y,1
84085,Volatile organics detected,10366,A,59,,Y,2
84103,Dioxin laboratory - alpha code,11194,A,78,N,Y,2
84105,Oil - separator obsv - assessment,11902,A,148,,N,
84106,Evaporator/bed obsv - assessment,11289,A,148,,N,
84107,Area inspection visual,10827,A,148,,N,
84108,Drain field insp assessment,11216,A,148,,N,
84109,Sludge buildup visual,12216,A,148,,N,
84110,Pond observation,12107,A,148,,N,
84130,"Outfall observation,visual, y/n response",11913,A,156,,N,
84165,Discharge event observation [Visual Monitoring],11203,A,155,,Y,
84367,Pollutant table from 503.13,12102,A,28,,N,
84368,Level of pathogen requirements achieved,11643,A,27,,N,
84369,Description of pathogen option used,11154,A,29,,N,
84370,Vector attraction reduction alternative used,12473,A,29,,N,
84381,Tidal stage,12409,A,159,,N,
85001,Suspended solids,10486,A,59,,Y,1
85002,Biochemical oxygen demand-5,10178,A,59,,Y,1
85047,"Animals, total estimated no. of",10811,A,45,,Y,
85209,Algal growth potential,10796,A,59,,Y,
85327,Water level at sample collection time,12499,A,105,,Y,
85539,Report due [yrmoda],12182,A,148,,N,
85662,"Flow, direction",11312,A,11,,N,
85663,Velocity of intake,12476,A,98,,Y,
85667,"1,1-Dichloro-1-fluoroethane",10260,A,59,,Y,2
85668,"1-Chloro-1,1-difluoroethane",11260,A,59,,Y,2
85669,"1,1,1-Trifluoroethane",11252,A,59,,Y,2
85670,"1,1,1,3,3-Pentafluorobutane",10991,A,59,,Y,2
85757,Fenvalerate,10941,A,78,,Y,
85771,Corrugated media - markt pulp air-dried,11117,A,59,,Y,
85772,Stickwater discharge,12271,A,65,,Y,
85773,De-inked washed fiber,11142,A,59,,Y,
85774,De-inked floatation fiber,11141,A,59,,Y,
85775,Purchased paper,12163,A,59,,Y,
85776,Fine paper machine - dried,11299,A,59,,Y,
85777,Raw materials processed,12179,A,59,,Y,
85778,Pulp Production,12161,A,59,,Y,
939,"Potassium, total recoverable",5948,A,59,,Y,1
77903,Bis[2-ethylhexyl] adipate,11395,A,78,,Y,
82204,2-Acetyl aminoflourcene,10780,A,59,,Y,2
71868,"Iodine, total",2208,A,59,,Y,2
71870,Bromide [as Br],724,A,59,,Y,1
71871,"Bromine, reported as the element",725,A,59,,Y,1
71872,Bromine chloride,10989,A,59,,Y,1
71875,Hydrogen sulfide,10309,A,59,,Y,1
71880,Formaldehyde,10288,A,59,,Y,2
71888,"Phosphorus, total soluble [as PO4]",5878,A,59,,Y,1
71890,"Mercury, dissolved [as Hg]",2448,A,59,,Y,2
71900,"Mercury, total [as Hg]",2448,A,59,,Y,2
71901,"Mercury, total recoverable",2448,A,59,,Y,2
71910,"Gold, total [as Au]",1942,A,59,,Y,2
71911,"Rare earth metals, total",12178,A,59,,Y,2
71921,"Mercury, tot in bot deposits [dry wgt]",2448,A,59,,Y,2
72009,Elevation of original ground,11234,A,105,,Y,
72019,Depth to water level ft below landsurface,11151,A,105,,Y,
