Appendix A: Final 2024 303(d) List ,,,,,,,,,,,,,,,,,,,,,,,,
Regional Board,Regional Board Name,Waterbody Name,Waterbody ID,Waterbody Type,Estimated Size Affected,Unit,Integrated Report Category,Water Body CALWNUMS,Water Body Reach Codes,Water Body WBD Codes,Waterbody Counties,Decision ID,Pollutant,Pollutant Category,Sources,Final Listing Decision,Decision Status,TMDL Requirement Status,TMDL Project Name,Expected TMDL Completion Date,Expected Attainment Date,Date TMDL Approved by USEPA,Implementation Action Other than a TMDL,Comments
3,Regional Board 3 - Central Coast Region,"Chualar Creek, South Branch",CAR3091101020080604161515,River & Stream,3.1,Miles,5,30911010,,,Monterey,112388,Turbidity,Sediment,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,"Chualar Creek, South Branch",CAR3091101020080604161515,River & Stream,3.1,Miles,5,30911010,,,Monterey,112381,pH,Other Cause,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Cieneguitas Creek,CAR3153101120080612165908,River & Stream,3.21,Miles,5,"3315.310001, 3315.310003","18060013000429, 18060013000431",1.81E+11,Santa Barbara,125754,Escherichia coli (E. coli),Pathogens,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Cieneguitas Creek,CAR3153101120080612165908,River & Stream,3.21,Miles,5,"3315.310001, 3315.310003","18060013000429, 18060013000431",1.81E+11,Santa Barbara,112292,"Oxygen, Dissolved",Nutrients,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Corralitos Creek,CAR3051001019990225102704,River & Stream,13.56,Miles,5,"3305.100102, 3305.100301","18060002000371, 18060002001779, 18060002001781, 18060002001782, 18060002001784, 18060002001786, 18060002001789, 18060002001833, 18060002001858",1.81E+11,Santa Cruz,107039,Turbidity,Sediment,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,The impaired length is between Browns Valley Road and the confluence with Salsipuedes Creek.
3,Regional Board 3 - Central Coast Region,Corralitos Creek,CAR3051001019990225102704,River & Stream,13.56,Miles,5,"3305.100102, 3305.100301","18060002000371, 18060002001779, 18060002001781, 18060002001782, 18060002001784, 18060002001786, 18060002001789, 18060002001833, 18060002001858",1.81E+11,Santa Cruz,107034,pH,Other Cause,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Cuyama River (above Twitchell Reservoir),CAR3123006020080611173645,River & Stream,96.45,Miles,5,31230060,,,"San Luis Obispo, Santa Barbara",112295,Boron,Metals,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,The impaired length is between Twitchell Reservoir and the Highway 33 Bridge
3,Regional Board 3 - Central Coast Region,Cuyama River (above Twitchell Reservoir),CAR3123006020080611173645,River & Stream,96.45,Miles,5,31230060,,,"San Luis Obispo, Santa Barbara",112296,Chloride,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,The impaired length is between Twitchell Reservoir and the Highway 33 Bridge.
3,Regional Board 3 - Central Coast Region,Cuyama River (above Twitchell Reservoir),CAR3123006020080611173645,River & Stream,96.45,Miles,5,31230060,,,"San Luis Obispo, Santa Barbara",112301,Sodium,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,Impaired reach is from Twitchell Reservoir to Highway 33 bridge.
3,Regional Board 3 - Central Coast Region,Cuyama River (above Twitchell Reservoir),CAR3123006020080611173645,River & Stream,96.45,Miles,5,31230060,,,"San Luis Obispo, Santa Barbara",126314,Specific Conductivity,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Cuyama River (above Twitchell Reservoir),CAR3123006020080611173645,River & Stream,96.45,Miles,5,31230060,,,"San Luis Obispo, Santa Barbara",112304,Turbidity,Sediment,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Cuyama River (above Twitchell Reservoir),CAR3123006020080611173645,River & Stream,96.45,Miles,5,31230060,,,"San Luis Obispo, Santa Barbara",112300,pH,Other Cause,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Dairy Creek,CAR3102201019990225114123,River & Stream,4.7,Miles,5,"3310.220001, 3310.220003",1.81E+13,1.81E+11,San Luis Obispo,81092,"Oxygen, Dissolved",Nutrients,Grazing-Related Sources,Do Not Delist from 303(d) list (TMDL required list),Original,5A,,2027,,,,
3,Regional Board 3 - Central Coast Region,Devereux Creek,CAR3153102020080612164650,River & Stream,1.12,Miles,5,3315.310003,"18060013000589, 18060013000638",1.81E+11,Santa Barbara,112307,"Oxygen, Dissolved",Nutrients,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Don Dahvee Creek (Monterey County),CAR3095004220090226140639,River & Stream,1.94,Miles,5,"3307.000502, 3309.500402",1.81E+13,1.81E+11,Monterey,113695,Copper,Metals,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Don Dahvee Creek (Monterey County),CAR3095004220090226140639,River & Stream,1.94,Miles,5,"3307.000502, 3309.500402",1.81E+13,1.81E+11,Monterey,125788,Escherichia coli (E. coli),Pathogens,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Don Dahvee Creek (Monterey County),CAR3095004220090226140639,River & Stream,1.94,Miles,5,"3307.000502, 3309.500402",1.81E+13,1.81E+11,Monterey,113696,Lead,Metals,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Don Dahvee Creek (Monterey County),CAR3095004220090226140639,River & Stream,1.94,Miles,5,"3307.000502, 3309.500402",1.81E+13,1.81E+11,Monterey,113699,Zinc,Metals,No Source Analysis Available   Urban Runoff/Storm Sewers,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Dos Pueblos Canyon Creek,CAR3151001119990225122436,River & Stream,7.09,Miles,5,3315.100101,"18060013000393, 18060013000394, 18060013000398, 18060013000399, 18060013000400",1.81E+11,Santa Barbara,110399,Sodium,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Elkhorn Slough,CAE3060001419981209073137,Estuary,3180.21,Acres,5,"3306.000002, 3306.000003, 3306.000004, 3309.120002",,1.81E+11,Monterey,125820,Nitrate,Nutrients,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2025,,,,
3,Regional Board 3 - Central Coast Region,Elkhorn Slough,CAE3060001419981209073137,Estuary,3180.21,Acres,5,"3306.000002, 3306.000003, 3306.000004, 3309.120002",,1.81E+11,Monterey,105851,"Oxygen, Dissolved",Nutrients,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2025,,,,
3,Regional Board 3 - Central Coast Region,Elkhorn Slough,CAE3060001419981209073137,Estuary,3180.21,Acres,5,"3306.000002, 3306.000003, 3306.000004, 3309.120002",,1.81E+11,Monterey,130279,Total Coliform,Pathogens,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Elkhorn Slough,CAE3060001419981209073137,Estuary,3180.21,Acres,5,"3306.000002, 3306.000003, 3306.000004, 3309.120002",,1.81E+11,Monterey,105852,pH,Other Cause,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Espinosa Slough,CAR3091101019981230135152,River & Stream,1,Miles,5,3309.11,"18060015000600, 18060015000605, 18060015000758",1.81E+11,Monterey,108112,Malathion,Pesticides,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2025,,,,
3,Regional Board 3 - Central Coast Region,Espinosa Slough,CAR3091101019981230135152,River & Stream,1,Miles,5,3309.11,"18060015000600, 18060015000605, 18060015000758",1.81E+11,Monterey,108130,Turbidity,Sediment,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2025,,,,
3,Regional Board 3 - Central Coast Region,Espinosa Slough,CAR3091101019981230135152,River & Stream,1,Miles,5,3309.11,"18060015000600, 18060015000605, 18060015000758",1.81E+11,Monterey,108123,pH,Other Cause,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Estrella River,CAR3170007119990225125807,River & Stream,28.51,Miles,5,"3309.811904, 3317.000503, 3317.000507, 3317.000604, 3317.000605, 3317.000606, 3317.000701, 3317.000704, 3317.000706, 3317.000708, (Total Count: 11)","18060004000005, 18060004000006, 18060004000007, 18060004000008, 18060004000009, 18060004000010, 18060004000011, 18060004000012, 18060004000013, 18060004000014, (Total Count: 29)","180600040402, 180600040405, 180600040407, 180600040410, 180600050802",San Luis Obispo,111069,Chloride,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,The water bearing formations in this watershed are Alluvium and Cuyama Morales Formations. These formations are likely to contribute to elevated salt levels and pH in the surface water and therefore this may be a natural condition.
3,Regional Board 3 - Central Coast Region,Estrella River,CAR3170007119990225125807,River & Stream,28.51,Miles,5,"3309.811904, 3317.000503, 3317.000507, 3317.000604, 3317.000605, 3317.000606, 3317.000701, 3317.000704, 3317.000706, 3317.000708, (Total Count: 11)","18060004000005, 18060004000006, 18060004000007, 18060004000008, 18060004000009, 18060004000010, 18060004000011, 18060004000012, 18060004000013, 18060004000014, (Total Count: 29)","180600040402, 180600040405, 180600040407, 180600040410, 180600050802",San Luis Obispo,111075,Sodium,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Estrella River,CAR3170007119990225125807,River & Stream,28.51,Miles,5,"3309.811904, 3317.000503, 3317.000507, 3317.000604, 3317.000605, 3317.000606, 3317.000701, 3317.000704, 3317.000706, 3317.000708, (Total Count: 11)","18060004000005, 18060004000006, 18060004000007, 18060004000008, 18060004000009, 18060004000010, 18060004000011, 18060004000012, 18060004000013, 18060004000014, (Total Count: 29)","180600040402, 180600040405, 180600040407, 180600040410, 180600050802",San Luis Obispo,111077,Turbidity,Sediment,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Estrella River,CAR3170007119990225125807,River & Stream,28.51,Miles,5,"3309.811904, 3317.000503, 3317.000507, 3317.000604, 3317.000605, 3317.000606, 3317.000701, 3317.000704, 3317.000706, 3317.000708, (Total Count: 11)","18060004000005, 18060004000006, 18060004000007, 18060004000008, 18060004000009, 18060004000010, 18060004000011, 18060004000012, 18060004000013, 18060004000014, (Total Count: 29)","180600040402, 180600040405, 180600040407, 180600040410, 180600050802",San Luis Obispo,111074,pH,Other Cause,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Franklin Creek (Santa Barbara County),CAR3153402019990225134357,River & Stream,2.9,Miles,5,"3315.340003, 3315.340004",1.81E+13,1.81E+11,Santa Barbara,125763,Escherichia coli (E. coli),Pathogens,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Franklin Creek (Santa Barbara County),CAR3153402019990225134357,River & Stream,2.9,Miles,5,"3315.340003, 3315.340004",1.81E+13,1.81E+11,Santa Barbara,110934,Sodium,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Franklin Creek (Santa Barbara County),CAR3153402019990225134357,River & Stream,2.9,Miles,5,"3315.340003, 3315.340004",1.81E+13,1.81E+11,Santa Barbara,110937,Toxicity,Total Toxics,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Franklin Creek (Santa Barbara County),CAR3153402019990225134357,River & Stream,2.9,Miles,5,"3315.340003, 3315.340004",1.81E+13,1.81E+11,Santa Barbara,110927,pH,Other Cause,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Furlong Creek,CAR3053002019990222111932,River & Stream,8.51,Miles,5,"3305.300200, 3305.400304","18060002001663, 18060002002332, 18060002002334, 18060002002337, 18060002002348","180600020303, 180600020801",Santa Clara,125765,Escherichia coli (E. coli),Pathogens,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Furlong Creek,CAR3053002019990222111932,River & Stream,8.51,Miles,5,"3305.300200, 3305.400304","18060002001663, 18060002002332, 18060002002334, 18060002002337, 18060002002348","180600020303, 180600020801",Santa Clara,107318,Turbidity,Sediment,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Gabilan Creek,CAR3091900019990304092345,River & Stream,9.52,Miles,5,"3309.110000, 3309.200002, 3309.200003, 3309.700902","18060015001102, 18060015001134, 18060015001146, 18060015001326, 18060015001327, 18060015001559, 18060015001587, 18060015001630, 18060015001688","180600150101, 180600150102",Monterey,108471,Turbidity,Sediment,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2025,,,,
3,Regional Board 3 - Central Coast Region,Gabilan Creek,CAR3091900019990304092345,River & Stream,9.52,Miles,5,"3309.110000, 3309.200002, 3309.200003, 3309.700902","18060015001102, 18060015001134, 18060015001146, 18060015001326, 18060015001327, 18060015001559, 18060015001587, 18060015001630, 18060015001688","180600150101, 180600150102",Monterey,108463,pH,Other Cause,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Glen Annie Canyon Creek,CAR3153100020150122048203,River & Stream,4.81,Miles,5,"3315.310002, 3315.310003","18060013000475, 18060013000475, 18060013000475, 18060013000475, 18060013000475, 18060013000475, 18060013000477, 18060013000477, 18060013000477, 18060013000477, (Total Count: 30)",1.81E+11,Santa Barbara,125768,Escherichia coli (E. coli),Pathogens,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Glen Annie Canyon Creek,CAR3153100020150122048203,River & Stream,4.81,Miles,5,"3315.310002, 3315.310003","18060013000475, 18060013000475, 18060013000475, 18060013000475, 18060013000475, 18060013000475, 18060013000477, 18060013000477, 18060013000477, 18060013000477, (Total Count: 30)",1.81E+11,Santa Barbara,114553,Toxicity,Total Toxics,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Goleta Slough/Estuary,CAE3153102019981209141309,Estuary,167.06,Acres,5,3315.310003,,1.81E+11,Santa Barbara,73717,Indicator Bacteria,Pathogens,A Source Unknown   Natural Sources   Urban Runoff/Storm Sewers,Do Not Delist from 303(d) list (TMDL required list),Original,5A,,2027,,,,
3,Regional Board 3 - Central Coast Region,Greene Valley Creek (Santa Barbara County),CAR3121003020080611165954,River & Stream,3.92,Miles,5,3312.1003,1.81E+13,1.81E+11,Santa Barbara,126202,"Temperature, water",Other Cause,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Greene Valley Creek (Santa Barbara County),CAR3121003020080611165954,River & Stream,3.92,Miles,5,3312.1003,1.81E+13,1.81E+11,Santa Barbara,112453,Turbidity,Sediment,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
3,Regional Board 3 - Central Coast Region,Little Oso Flaco Creek,CAR3121003020080611165546,River & Stream,2.17,Miles,5,3312.1003,1.81E+13,1.81E+11,San Luis Obispo,112561,Turbidity,Sediment,No Source Analysis Available,Do Not Delist from 303(d) list (TMDL required list),Revised,5A,,2035,,,,
