CWNS_ID,DUMMY_ID,FACILITY_NAME,PERMIT_NUMBER,TOTAL_RES_POPULATION_2022,FACILITY_TYPE,CURRENT_DESIGN_FLOW,COUNTY_NAME,STATE_CODE,LATITUDE,LONGITUDE,CITY
20000801001,20000801001t0,ATCHISON WWTP (Collection: Separate Sewers),['KS0039128'],9367.0,Collection: Separate Sewers,2.5,Atchison,KS,39.559118,-95.141602,Atchison
20000801001,20000801001t1,ATCHISON WWTP (Collection: Combined Sewers),['KS0039128'],9367.0,Collection: Combined Sewers,2.5,Atchison,KS,39.559118,-95.141602,Atchison
34001345011,34001345011,Paramus Borough Stormwater Fac,['NJG148288'],,Phase II MS4,,Bergen,NJ,40.94523503,-74.07382097,Pemberton
2000117001,2000117001t1,Valdez Aerated Lagoon (Treatment Plant),['AK0021431'],3261.0,Treatment Plant,1.85,Valdez-Cordova,AK,61.1189,-146.2687,Valdez
2000117001,2000117001t0,Valdez Aerated Lagoon (Collection: Separate Sewers),['AK0021431'],3261.0,Collection: Separate Sewers,1.85,Valdez-Cordova,AK,61.1189,-146.2687,Valdez
38000000109,38000000109,Cass Rural Water District,,0.0,Water Reuse,,Cass,ND,46.925,-96.789,Fargo
5000023003,5000023003t1,Helena/West Helena - Helena WWTP (Treatment Plant),['AR0043389'],5567.0,Treatment Plant,1.7,Phillips,AR,34.5292,-90.5861,Helena
5000023003,5000023003t0,Helena/West Helena - Helena WWTP (Collection: Separate Sewers),['AR0043389'],5567.0,Collection: Separate Sewers,1.7,Phillips,AR,34.5292,-90.5861,Helena
5000023003,5000023003,Helena/West Helena - Helena WWTP,['AR0043389'],5567.0,Collection: Pump Stations,1.7,Phillips,AR,34.5292,-90.5861,Helena
31010073001,31010073001t1,Gosper Co Nonpoints (Ground Water - Unknown Source),,,Ground Water - Unknown Source,,,NE,40.583192,-99.851303,
31010073001,31010073001t0,Gosper Co Nonpoints (Storage Tanks),,,Storage Tanks,,,NE,40.583192,-99.851303,
2000500009,2000500009t1,Atmautlauk Lagoon (Treatment Plant),['AK000-016'],386.0,Treatment Plant,0.001,,AK,60.859041,-162.27931,Bethel
2000500009,2000500009t0,Atmautlauk Lagoon (Collection: Separate Sewers),['AK000-016'],386.0,Collection: Separate Sewers,0.001,,AK,60.859041,-162.27931,Bethel
2000183001,2000183001t0,Buckland Lagoon (Collection: Separate Sewers),"['AK000-006', 'AKG573028']",550.0,Collection: Separate Sewers,0.002,,AK,65.975431,-161.168189,Buckland
2000183001,2000183001t1,Buckland Lagoon (Treatment Plant),"['AK000-006', 'AKG573028']",550.0,Treatment Plant,0.002,,AK,65.975431,-161.168189,Buckland
5000641001,5000641001t0,Hazen WWTP (Collection: Separate Sewers),['AR0022411'],1475.0,Collection: Separate Sewers,0.275,Prairie,AR,34.7889,-91.5619,Hazen
5000641001,5000641001t1,Hazen WWTP (Treatment Plant),['AR0022411'],1475.0,Treatment Plant,0.275,Prairie,AR,34.7889,-91.5619,Hazen
25000225001,25000225001,Marblehead Sewerage Collection System,,20237.0,Collection: Separate Sewers,,Essex,MA,42.5,-70.8578,Marblehead
5000000086,5000000086,Fort Smith NONPOINT SOURCE,,,Hydromodification,,Crawford,AR,35.420392,-94.328613,
8000070001,8000070001t1,Metro Wastewater Reclamation District  (Treatment Plant),['CO0026638'],1964761.0,Treatment Plant,248.8,Denver,CO,39.8135,-104.9593,Denver
8000070001,8000070001t0,Metro Wastewater Reclamation District  (Collection: Interceptor Sewers),['CO0026638'],1964761.0,Collection: Interceptor Sewers,248.8,Denver,CO,39.8135,-104.9593,Denver
8000070001,8000070001t2,Metro Wastewater Reclamation District  (Biosolids Handling Facility),['CO0026638'],1964761.0,Biosolids Handling Facility,248.8,Denver,CO,39.8135,-104.9593,Denver
2000366001,2000366001t0,Metlakatla Aerated Lagoon (Collection: Separate Sewers),"['AK0021482', 'AK0053813']",1454.0,Collection: Separate Sewers,0.13,,AK,55.123398,-131.594968,Metlakatla
2000366001,2000366001t1,Metlakatla Aerated Lagoon (Treatment Plant),"['AK0021482', 'AK0053813']",1454.0,Treatment Plant,0.13,,AK,55.123398,-131.594968,Metlakatla
54000000146,54000000146,THOMAS STORM,['WV0024856'],,Unregulated Community Stormwater,,Tucker,WV,39.145335,-79.502554,
34007147014,34007147014,New Hanover Twp Stormwater Fac,['NJG152722'],,Phase II MS4,,Burlington,NJ,40.04713,-74.56209,Brookside
28000000081,28000000081,Mississippi State Cropland,,,Agriculture - Cropland,,Hinds,MS,32.7673,-89.6812,
54000000160,54000000160,SHEPHERDSTOWN STORM,['WV0024775'],,Unregulated Community Stormwater,,Jefferson,WV,39.431694,-77.798611,
42000000247,42000000247,CONOWINGO WIP - LACKAWANNA CO,,,Unregulated Community Stormwater,,Lackawanna,PA,41.426253,-75.618896,
39000223002,39000223002t0,Shelby Co Arrowhead Hills WWTP (Collection: Separate Sewers),['OH0115711'],460.0,Collection: Separate Sewers,0.07,,OH,40.2476,-84.2312,Sidney
39000223002,39000223002t1,Shelby Co Arrowhead Hills WWTP (Treatment Plant),['OH0115711'],460.0,Treatment Plant,0.07,,OH,40.2476,-84.2312,Sidney
39000311003,39000311003t0,Seneca Co Bascom Area (Collection: Separate Sewers),,397.0,Collection: Separate Sewers,0.08,,OH,41.132778,-83.285278,Fostoria
39000311003,39000311003t1,Seneca Co Bascom Area (Treatment Plant),,397.0,Treatment Plant,0.08,,OH,41.132778,-83.285278,Fostoria
51000323002,51000323002,FALLS CHURCH COLL SYS,,5644.0,Collection: Separate Sewers,,Falls Church,VA,38.885596,-77.172496,Falls Church
54000000281,54000000281,CLENDENIN MS4,['WVR030054'],,Phase II MS4,,Kanawha,WV,38.48902,-81.34707,
5000229001,5000229001,Reed Collection System,,127.0,Collection: Separate Sewers,,,AR,33.7019,-91.4431,Tillar
17000000143,17000000143t0,"Ludlow, WWTP (Collection: Separate Sewers)",,0.0,Collection: Separate Sewers,0.0,Champaign,IL,40.38539,-88.125973,Ludlow
17000000143,17000000143t1,"Ludlow, WWTP (Treatment Plant)",,0.0,Treatment Plant,0.0,Champaign,IL,40.38539,-88.125973,Ludlow
5000288001,5000288001t1,Perrytown WWTP (Treatment Plant),['AR0047180'],234.0,Treatment Plant,0.072,,AR,33.6909,-93.5202,Hope
5000288001,5000288001t0,Perrytown WWTP (Collection: Separate Sewers),['AR0047180'],234.0,Collection: Separate Sewers,0.072,,AR,33.6909,-93.5202,Hope
13000804001,13000804001t1,Soperton WPCP (Treatment Plant),['GA0020826'],3100.0,Treatment Plant,0.663,,GA,32.364608,-82.597781,Soperton
13000804001,13000804001t0,Soperton WPCP (Collection: Separate Sewers),['GA0020826'],3100.0,Collection: Separate Sewers,0.663,,GA,32.364608,-82.597781,Soperton
35000050001,35000050001t1,ORGAN LAGOON (Treatment Plant),['DP916'],1538.0,Treatment Plant,0.032,,NM,32.4266,-106.6079,Organ
35000050001,35000050001t0,ORGAN LAGOON (Collection: Separate Sewers),['DP916'],1538.0,Collection: Separate Sewers,0.032,,NM,32.4266,-106.6079,Organ
17000575001,17000575001,HARVEY SEWER SYSTEM,,29643.0,Collection: Combined Sewers,,,IL,41.610564,-87.640858,Harvey
54002501002,54002501002,BENWOOD MS4,['WVR030026'],,Phase II MS4,,Marshall,WV,40.0193,-80.7339,Benwood
26000441002,26000441002t1,Elba Twp WWTP Lagoon (Treatment Plant),['MIG580063'],713.0,Treatment Plant,0.051,,MI,43.0117,-83.3525,Lapeer
26000441002,26000441002t0,Elba Twp WWTP Lagoon (Collection: Combined Sewers),['MIG580063'],713.0,Collection: Combined Sewers,0.051,,MI,43.0117,-83.3525,Lapeer
54002703011,54002703011,BLUEFIELD MS4,['WVR030008'],,Phase II MS4,,Mercer,WV,37.2881,-81.1614,Bluefield
54005001002,54005001002,CEREDO MS4,['WVR030014'],,Phase II MS4,,Wayne,WV,38.3972,-82.5563,Ceredo
4001332001,4001332001t0,TOLLESON WWTF (Collection: Separate Sewers),['AZ0020338'],7332.0,Collection: Separate Sewers,17.5,,AZ,33.4503,-112.2655,Tolleson
4001332001,4001332001t1,TOLLESON WWTF (Treatment Plant),['AZ0020338'],7332.0,Treatment Plant,17.5,,AZ,33.4503,-112.2655,Tolleson
48000000291,48000000291,Von Ormy WWTP,,0.0,Collection: Separate Sewers,,Bexar,TX,29.288644,-98.641262,Von Ormy
48007039074,48007039074t0,Greenridge WWTP (Collection: Separate Sewers),['TX0026433'],27201.0,Collection: Separate Sewers,7.05,Harris,TX,29.736909,-95.267456,Houston
48007039074,48007039074t1,Greenridge WWTP (Treatment Plant),['TX0026433'],27201.0,Treatment Plant,7.05,Harris,TX,29.736909,-95.267456,Houston
54001013010,54001013010,MONTGOMERY MS4,['WVR030007'],,Phase II MS4,,Fayette,WV,38.1807,-81.3287,Montgomery
24000085001,24000085001t1,SHARPTOWN WWTP (Treatment Plant),['MD0052175'],714.0,Treatment Plant,0.17,Wicomico,MD,38.5437,-75.7213,Sharptown
24000085001,24000085001t0,SHARPTOWN WWTP (Collection: Separate Sewers),['MD0052175'],714.0,Collection: Separate Sewers,0.17,Wicomico,MD,38.5437,-75.7213,Sharptown
13000514001,13000514001t0,Arlington WPCP (Collection: Separate Sewers),['GA0026204'],1405.0,Collection: Separate Sewers,0.4,Early,GA,31.429583,-84.733583,Arlington
13000514001,13000514001t1,Arlington WPCP (Treatment Plant),['GA0026204'],1405.0,Treatment Plant,0.4,Early,GA,31.429583,-84.733583,Arlington
13000000847,13000000847,Lovejoy Stormwater,['GAS000142'],,Phase I MS4,,Clayton,GA,33.43346,-84.31702,Solon
48004354004,48004354004t0,South Mesquite Creek WWTP (Collection: Separate Sewers),['TX0047431'],354544.0,Collection: Separate Sewers,25.0,Collin,TX,32.9971,-96.5517,Mesquite
48004354004,48004354004t1,South Mesquite Creek WWTP (Treatment Plant),['TX0047431'],354544.0,Treatment Plant,25.0,Collin,TX,32.9971,-96.5517,Mesquite
13000000181,13000000181,Lumber City,,,Unregulated Community Stormwater,,Telfair,GA,31.93286,-82.681818,South English
26003068001,26003068001t1,HASTINGS STP (Treatment Plant),['MI0020575'],6226.0,Treatment Plant,1.0,,MI,42.65,-85.2996,Hastings
26003068001,26003068001t0,HASTINGS STP (Collection: Separate Sewers),['MI0020575'],6226.0,Collection: Separate Sewers,1.0,,MI,42.65,-85.2996,Hastings
26002118001,26002118001t0,BLOOMINGDALE STP (Collection: Separate Sewers),"['MI0058283', 'MI0058842']",538.0,Collection: Separate Sewers,0.2,,MI,42.3829,-85.963,Bloomingdale
26002118001,26002118001t1,BLOOMINGDALE STP (Treatment Plant),"['MI0058283', 'MI0058842']",538.0,Treatment Plant,0.2,,MI,42.3829,-85.963,Bloomingdale
4000701001,4000701001t1,Globe WWTF (Treatment Plant),['AZ0020249'],8727.0,Treatment Plant,1.2,,AZ,33.3961,-110.7883,Globe
4000701001,4000701001t0,Globe WWTF (Collection: Separate Sewers),['AZ0020249'],8727.0,Collection: Separate Sewers,1.2,,AZ,33.3961,-110.7883,Globe
13000000848,13000000848,McDonough Stormwater,['GAG610068'],,Phase II MS4,,Henry,GA,33.44695,-84.1426,Springville
5000000066,5000000066,Forrest City Stormwater,,,Unregulated Community Stormwater,,St. Francis,AR,35.009296,-90.785308,Saint Michaels
19000762001,19000762001t0,SAGEVILLE WASTEWATER (Collection: Separate Sewers),,95.0,Collection: Separate Sewers,0.006,,IA,42.56702,-90.720849,Dubuque
19000762001,19000762001t1,SAGEVILLE WASTEWATER (Treatment Plant),,95.0,Treatment Plant,0.006,,IA,42.56702,-90.720849,Dubuque
1000186001,1000186001t1,WEDOWEE LAGOON (Treatment Plant),['AL0024171'],720.0,Treatment Plant,0.25,Randolph,AL,33.3151,-85.4821,Wedowee
1000186001,1000186001t0,WEDOWEE LAGOON (Collection: Separate Sewers),['AL0024171'],720.0,Collection: Separate Sewers,0.25,Randolph,AL,33.3151,-85.4821,Wedowee
1000186001,1000186001,WEDOWEE LAGOON,['AL0024171'],720.0,Collection: Pump Stations,0.25,Randolph,AL,33.3151,-85.4821,Wedowee
21000283001,21000283001t0,LOUISA STP (Collection: Separate Sewers),['KY0027961'],4714.0,Collection: Separate Sewers,0.75,Lawrence,KY,38.12,-82.615833,Louisa
21000283001,21000283001t1,LOUISA STP (Treatment Plant),['KY0027961'],4714.0,Treatment Plant,0.75,Lawrence,KY,38.12,-82.615833,Louisa
30000017001,30000017001t1,RONAN LAGOON (Treatment Plant),['MT0021474'],1696.0,Treatment Plant,0.202,Lake,MT,47.5287,-114.1003,Ronan
30000017001,30000017001t0,RONAN LAGOON (Collection: Separate Sewers),['MT0021474'],1696.0,Collection: Separate Sewers,0.202,Lake,MT,47.5287,-114.1003,Ronan
55009902001,55009902001,ALGOMA SD #1 - CS,['WIG003252'],6828.0,Collection: Pump Stations,,Winnebago,WI,44.011140516,-88.61765448,Oshkosh
55009902001,55009902001,ALGOMA SD #1 - CS,['WIG003252'],6828.0,Collection: Separate Sewers,,Winnebago,WI,44.011140516,-88.61765448,Oshkosh
21000235001,21000235001t1,FULTON STP (Treatment Plant),['KY0026913'],2361.0,Treatment Plant,0.94,Fulton,KY,36.52341,-88.87542,Fulton
21000235001,21000235001t0,FULTON STP (Collection: Separate Sewers),['KY0026913'],2361.0,Collection: Separate Sewers,0.94,Fulton,KY,36.52341,-88.87542,Fulton
55000210001,55000210001t1,ARLINGTON WWTP (Treatment Plant),['WI0021512'],833.0,Treatment Plant,0.117,Columbia,WI,43.3349,-89.3793,Arlington
55000210001,55000210001t0,ARLINGTON WWTP (Collection: Separate Sewers),['WI0021512'],833.0,Collection: Separate Sewers,0.117,Columbia,WI,43.3349,-89.3793,Arlington
24000062001,24000062001t0,CENTREVILLE WWTP (Collection: Separate Sewers),['MD0020834'],4569.0,Collection: Separate Sewers,0.67,Queen Anne's,MD,39.048619,-76.06468,Centreville
24000062001,24000062001t1,CENTREVILLE WWTP (Collection: Combined Sewers),['MD0020834'],4569.0,Collection: Combined Sewers,0.67,Queen Anne's,MD,39.048619,-76.06468,Centreville
24000062001,24000062001t2,CENTREVILLE WWTP (Treatment Plant),['MD0020834'],4569.0,Treatment Plant,0.67,Queen Anne's,MD,39.048619,-76.06468,Centreville
44060024001,44060024001,South Kingstown Stormwater Needs,['RIR040037'],,Phase I MS4,,Washington,RI,41.4295,-71.4956,Wakefield
39008072006,39008072006,Melody Village WWTP #10 and Collection System,['OH0027677'],500.0,Collection: Pump Stations,0.16,Summit,OH,40.977,-81.6414,Clinton
39008072006,39008072006t0,Melody Village WWTP #10 and Collection System (Collection: Separate Sewers),['OH0027677'],500.0,Collection: Separate Sewers,0.16,Summit,OH,40.977,-81.6414,Clinton
39008072006,39008072006t1,Melody Village WWTP #10 and Collection System (Treatment Plant),['OH0027677'],500.0,Treatment Plant,0.16,Summit,OH,40.977,-81.6414,Clinton
39008072025,39008072025,Munroe Falls Collection System,,5046.0,Collection: Pump Stations,,Summit,OH,41.14444,-81.43972,Munroe Falls
39008072025,39008072025,Munroe Falls Collection System,,5046.0,Collection: Separate Sewers,,Summit,OH,41.14444,-81.43972,Munroe Falls
13000000071,13000000071,Elberton,,,Unregulated Community Stormwater,,Elbert,GA,34.109957,-82.861633,Oelwein
44000000057,44000000057,Cumberland Stormwater,['RIR040035'],,Phase II MS4,,Providence,RI,41.90049,-71.39081,Anahuac
24070098001,24070098001,Betterton NPS,,,Hydromodification,,Kent,MD,39.369241,-76.062233,
27000000194,27000000194,Twelve Mile Creek Watershed NKE P1 ,,,Unregulated Community Stormwater,,Wright,MN,45.044807,-94.034386,
48004354012,48004354012,Muddy Creek WWTP,['TX0123561'],47088.0,Treatment Plant,10.0,Dallas,TX,32.9701,-96.5514,Wylie
2000332001,2000332001t1,Crooked Creek WWTP (Treatment Plant),['AK000-013'],90.0,Treatment Plant,0.001,,AK,61.868737,-158.126822,Crooked Creek
2000332001,2000332001t0,Crooked Creek WWTP (Collection: Separate Sewers),['AK000-013'],90.0,Collection: Separate Sewers,0.001,,AK,61.868737,-158.126822,Crooked Creek
5000002001,5000002001t0,Fort Smith - P Street WWTP (Collection: Separate Sewers),['AR0033278'],50271.0,Collection: Separate Sewers,12.0,Sebastian,AR,35.4026,-94.4159,Fort Smith
5000002001,5000002001t1,Fort Smith - P Street WWTP (Treatment Plant),['AR0033278'],50271.0,Treatment Plant,12.0,Sebastian,AR,35.4026,-94.4159,Fort Smith
47000585001,47000585001t1,GRAND JUNCTION Oxidation Pond (Treatment Plant),['TN0022560'],388.0,Treatment Plant,0.12,,TN,35.0327,-89.1856,Grand Junction
47000585001,47000585001t0,GRAND JUNCTION Oxidation Pond (Collection: Separate Sewers),['TN0022560'],388.0,Collection: Separate Sewers,0.12,,TN,35.0327,-89.1856,Grand Junction
54000000250,54000000250,HARPERS FERRY STORM,['WV0039136'],,Unregulated Community Stormwater,,Jefferson,WV,39.320805,-77.746639,
54000000267,54000000267,KEYSTONE,['WVG640124'],,Unregulated Community Stormwater,,McDowell,WV,37.415665,-81.447621,
20001005001,20001005001t1,BUNKER HILL WWTP (Treatment Plant),,115.0,Treatment Plant,0.015,,KS,38.8799,-98.7041,Bunker Hill
20001005001,20001005001t0,BUNKER HILL WWTP (Collection: Separate Sewers),,115.0,Collection: Separate Sewers,0.015,,KS,38.8799,-98.7041,Bunker Hill
20001717001,20001717001t0,WICHITA (FAIRWAY MEADOWS) WWTP (Collection: Separate Sewers),,411.0,Collection: Separate Sewers,0.046,,KS,37.5653,-97.1944,Wichita
20001717001,20001717001t1,WICHITA (FAIRWAY MEADOWS) WWTP (Treatment Plant),,411.0,Treatment Plant,0.046,,KS,37.5653,-97.1944,Wichita
42000000226,42000000226,CONOWINGO WIP - BEDFORD CO,,,Unregulated Community Stormwater,,Bedford,PA,40.071766,-78.516541,
42000000229,42000000229,CONOWINGO WIP - BRADFORD CO,,,Unregulated Community Stormwater,,Bradford,PA,41.763117,-76.445618,
42000000230,42000000230,CONOWINGO WIP - CAMBRIA CO,,,Unregulated Community Stormwater,,Cambria,PA,40.509623,-78.648376,
42000000233,42000000233,CONOWINGO WIP - CENTRE CO,,,Unregulated Community Stormwater,,Centre,PA,41.068998,-77.810669,
42000000237,42000000237,CONOWINGO WIP - COLUMBIA CO,,,Unregulated Community Stormwater,,Columbia,PA,41.095912,-76.286316,
42000000253,42000000253,CONOWINGO WIP - MIFFLIN CO,,,Unregulated Community Stormwater,,Mifflin,PA,40.605612,-77.577209,
39000203001,39000203001t0,Geauga Co Broadwood Hills WWTP (Collection: Separate Sewers),['OH0028932'],705.0,Collection: Separate Sewers,0.03,,OH,41.47341,-81.168901,Burton
39000203001,39000203001t1,Geauga Co Broadwood Hills WWTP (Treatment Plant),['OH0028932'],705.0,Treatment Plant,0.03,,OH,41.47341,-81.168901,Burton
39002969017,39002969017t0,Geauga Co Kimberly Estates WWTP (Collection: Separate Sewers),['OH0028835'],262.0,Collection: Separate Sewers,0.046,,OH,41.4903,-81.2438,Newbury
39002969017,39002969017t1,Geauga Co Kimberly Estates WWTP (Treatment Plant),['OH0028835'],262.0,Treatment Plant,0.046,,OH,41.4903,-81.2438,Newbury
39001995001,39001995001t0,Crown City WWTP and Sewers (Collection: Separate Sewers),['OH0140104'],424.0,Collection: Separate Sewers,0.06,,OH,38.579722,-82.293056,Crown City
39001995001,39001995001t1,Crown City WWTP and Sewers (Treatment Plant),['OH0140104'],424.0,Treatment Plant,0.06,,OH,38.579722,-82.293056,Crown City
39008920002,39008920002t1,Stark Co Dee Mar Allotment WWTP (Treatment Plant),['OH0035831'],540.0,Treatment Plant,0.07,,OH,40.73192,-81.46873,Navarre
39008920002,39008920002t0,Stark Co Dee Mar Allotment WWTP (Collection: Separate Sewers),['OH0035831'],540.0,Collection: Separate Sewers,0.07,,OH,40.73192,-81.46873,Navarre
24000000080,24000000080t1,Keyser's Ridge WWTP (Treatment Plant),['MD0069418'],0.0,Treatment Plant,0.025,,MD,39.69624017,-79.2468983,Grantsville
24000000080,24000000080t0,Keyser's Ridge WWTP (Collection: Combined Sewers),['MD0069418'],0.0,Collection: Combined Sewers,0.025,,MD,39.69624017,-79.2468983,Grantsville
44000028001,44000028001t0,West Warwick WWTF (Collection: Separate Sewers),['RI0100153'],30400.0,Collection: Separate Sewers,7.89,Kent,RI,41.7268,-71.487,West Warwick
44000028001,44000028001t1,West Warwick WWTF (Treatment Plant),['RI0100153'],30400.0,Treatment Plant,7.89,Kent,RI,41.7268,-71.487,West Warwick
39002080001,39002080001t0,Franklin Co Darbydale Area WWTP & Sewers (Collection: Separate Sewers),['OH0130923'],3801.0,Collection: Separate Sewers,0.3,,OH,39.8547,-83.1833,Columbus
39002080001,39002080001t1,Franklin Co Darbydale Area WWTP & Sewers (Treatment Plant),['OH0130923'],3801.0,Treatment Plant,0.3,,OH,39.8547,-83.1833,Columbus
51000171009,51000171009t0,MIDDLETOWN STP (Collection: Separate Sewers),['VA0020982'],1385.0,Collection: Separate Sewers,0.4,Frederick,VA,39.035016,-78.288436,Middletown
51000171009,51000171009t1,MIDDLETOWN STP (Treatment Plant),['VA0020982'],1385.0,Treatment Plant,0.4,Frederick,VA,39.035016,-78.288436,Middletown
39000094003,39000094003t0,Fayette Co Flakes Ford Estates WWTP (Collection: Separate Sewers),['OH0101681'],141.0,Collection: Separate Sewers,0.014,,OH,39.47062,-83.39714,Washington Court House
39000094003,39000094003t1,Fayette Co Flakes Ford Estates WWTP (Treatment Plant),['OH0101681'],141.0,Treatment Plant,0.014,,OH,39.47062,-83.39714,Washington Court House
72000002002,72000002002t1,Isabela WWTP (Treatment Plant),['PR0022250'],41046.0,Treatment Plant,1.55,Isabela,PR,18.508276,-67.018791,Isabela
72000002002,72000002002t0,Isabela WWTP (Collection: Separate Sewers),['PR0022250'],41046.0,Collection: Separate Sewers,1.55,Isabela,PR,18.508276,-67.018791,Isabela
72000002002,72000002002,Isabela WWTP,['PR0022250'],41046.0,Collection: Pump Stations,1.55,Isabela,PR,18.508276,-67.018791,Isabela
39007973001,39007973001t1,Stoutsville WWTP and Sewers (Treatment Plant),['OH0136221'],579.0,Treatment Plant,0.125,,OH,39.5992,-82.836,Stoutsville
