CITY,COUNTY_NAME,CURRENT_DESIGN_FLOW,CWNS_ID,FACILITY_NAME,FACILITY_TYPE,LATITUDE,LONGITUDE,PERMIT_NUMBER,POP_PERCENT_INCREASE,STATE_CODE,TOTAL_RES_POPULATION_2022,TOTAL_RES_POPULATION_2042
Greencastle,Putnam,0.1,18120000044,Van Bibber Lake CD,Treatment Plant,39.7284,-86.9364,IN0039624,0.0,IN,460.0,460.0
Greencastle,Putnam,0.1,18120000044,Van Bibber Lake CD,Ocean Discharge,39.7284,-86.9364,IN0039624,0.0,IN,460.0,460.0
Homer,,0.11,18120000045,Western Rush Co RWSD WWTP,Collection: Separate Sewers,39.581,-85.5694,IN0061531,0.0,IN,350.0,350.0
Homer,,0.11,18120000045,Western Rush Co RWSD WWTP,Treatment Plant,39.581,-85.5694,IN0061531,0.0,IN,350.0,350.0
Homer,,0.11,18120000045,Western Rush Co RWSD WWTP,Ocean Discharge,39.581,-85.5694,IN0061531,0.0,IN,350.0,350.0
Westfield,Hamilton,3.75,18120000046,Westfield - Westside WWTP,Collection: Separate Sewers,40.0221,-86.2178,IN0059544,0.0,IN,9900.0,9900.0
Westfield,Hamilton,3.75,18120000046,Westfield - Westside WWTP,Treatment Plant,40.0221,-86.2178,IN0059544,0.0,IN,9900.0,9900.0
Westfield,Hamilton,3.75,18120000046,Westfield - Westside WWTP,Ocean Discharge,40.0221,-86.2178,IN0059544,0.0,IN,9900.0,9900.0
Corydon,,1.0,18120000047,Corydon #2 Satellite,Collection: Separate Sewers,38.2198,-86.1265,IN0062863,0.0,IN,3122.0,3122.0
Corydon,,1.0,18120000047,Corydon #2 Satellite,Treatment Plant,38.2198,-86.1265,IN0062863,0.0,IN,3122.0,3122.0
Corydon,,1.0,18120000047,Corydon #2 Satellite,Ocean Discharge,38.2198,-86.1265,IN0062863,0.0,IN,3122.0,3122.0
Crown Point,,0.124,18120000048,Falling Waters CD,Collection: Separate Sewers,41.4311,-87.2044,IN0062090,0.0,IN,418.0,418.0
Crown Point,,0.124,18120000048,Falling Waters CD,Treatment Plant,41.4311,-87.2044,IN0062090,0.0,IN,418.0,418.0
Crown Point,,0.124,18120000048,Falling Waters CD,Ocean Discharge,41.4311,-87.2044,IN0062090,0.0,IN,418.0,418.0
Lagrange,,0.75,18120000050,Lagrange County RUD - Region B,Collection: Separate Sewers,41.588743,-85.23468,IN0060097,0.0,IN,5584.0,5584.0
Lagrange,,0.75,18120000050,Lagrange County RUD - Region B,Treatment Plant,41.588743,-85.23468,IN0060097,0.0,IN,5584.0,5584.0
Lagrange,,0.75,18120000050,Lagrange County RUD - Region B,Ocean Discharge,41.588743,-85.23468,IN0060097,0.0,IN,5584.0,5584.0
Hartford City,Blackford,0.03,18120000051,Shamrock Lakes,Collection: Separate Sewers,40.4084,-85.4224,IN0049832,0.0,IN,220.0,220.0
Hartford City,Blackford,0.03,18120000051,Shamrock Lakes,Treatment Plant,40.4084,-85.4224,IN0049832,0.0,IN,220.0,220.0
Hartford City,Blackford,0.03,18120000051,Shamrock Lakes,Ocean Discharge,40.4084,-85.4224,IN0049832,0.0,IN,220.0,220.0
Bloomington,,0.1,18120000052,South Central RSD - North Park WWTP,Collection: Separate Sewers,39.1622,-86.5095,IN0062936,0.0,IN,450.0,450.0
Bloomington,,0.1,18120000052,South Central RSD - North Park WWTP,Treatment Plant,39.1622,-86.5095,IN0062936,0.0,IN,450.0,450.0
Bloomington,,0.1,18120000052,South Central RSD - North Park WWTP,Ocean Discharge,39.1622,-86.5095,IN0062936,0.0,IN,450.0,450.0
Tipton,,0.125,18120000053,Tipton/ Getrag Division E WWTP,Collection: Separate Sewers,40.2806,-86.1069,IN0063215,0.0,IN,403.0,403.0
Tipton,,0.125,18120000053,Tipton/ Getrag Division E WWTP,Treatment Plant,40.2806,-86.1069,IN0063215,0.0,IN,403.0,403.0
Tipton,,0.125,18120000053,Tipton/ Getrag Division E WWTP,Ocean Discharge,40.2806,-86.1069,IN0063215,0.0,IN,403.0,403.0
Rushville,Rush,,18120000056,Richland Sewer Corp (East/West),Collection: Separate Sewers,39.497418,-85.395184,,0.0,IN,5635.0,5635.0
Newport,,0.047,18120000058,"Newport, Town of",Collection: Separate Sewers,39.52,-87.22,IN0064220,0.0,IN,416.0,416.0
Newport,,0.047,18120000058,"Newport, Town of",Treatment Plant,39.52,-87.22,IN0064220,0.0,IN,416.0,416.0
Newport,,0.047,18120000058,"Newport, Town of",Ocean Discharge,39.52,-87.22,IN0064220,0.0,IN,416.0,416.0
Romney,Tippecanoe,0.032,18120000060,Romney RSD,Collection: Separate Sewers,40.2522,-86.904,IN0064599,0.0,IN,359.0,359.0
Romney,Tippecanoe,0.032,18120000060,Romney RSD,Treatment Plant,40.2522,-86.904,IN0064599,0.0,IN,359.0,359.0
Romney,Tippecanoe,0.032,18120000060,Romney RSD,Ocean Discharge,40.2522,-86.904,IN0064599,0.0,IN,359.0,359.0
Aurora,Dearborn,6.0,18120000062,SOUTH DEARBORN COUNTY RSD,Collection: Separate Sewers,39.0342,-84.9875,IN0024538,0.0,IN,15274.0,15274.0
Aurora,Dearborn,6.0,18120000062,SOUTH DEARBORN COUNTY RSD,Collection: Combined Sewers,39.0342,-84.9875,IN0024538,0.0,IN,15274.0,15274.0
Aurora,Dearborn,6.0,18120000062,SOUTH DEARBORN COUNTY RSD,Treatment Plant,39.0342,-84.9875,IN0024538,0.0,IN,15274.0,15274.0
Aurora,Dearborn,6.0,18120000062,SOUTH DEARBORN COUNTY RSD,Ocean Discharge,39.0342,-84.9875,IN0024538,0.0,IN,15274.0,15274.0
Leesburg,,0.4,18120000063,LAKELAND RSD,Collection: Separate Sewers,41.301022,-85.762492,IN0064131,0.0,IN,5564.0,5564.0
Leesburg,,0.4,18120000063,LAKELAND RSD,Treatment Plant,41.301022,-85.762492,IN0064131,0.0,IN,5564.0,5564.0
Leesburg,,0.4,18120000063,LAKELAND RSD,Ocean Discharge,41.301022,-85.762492,IN0064131,0.0,IN,5564.0,5564.0
Springport,,,18120000064,"SPRINGPORT, TOWN OF",Collection: Separate Sewers,40.0472,-85.3663,,0.0,IN,174.0,174.0
Chesterton,,,18120000065,Indian Boundary CD,Collection: Separate Sewers,41.61018,-87.014465,,0.0,IN,260.0,260.0
Muncie,Delaware,,18120000066,DELAWARE COUNTY RWD,Collection: Separate Sewers,40.3659,-85.4082,,0.0,IN,7242.0,7242.0
Crawfordsville,Montgomery,0.1,18120000067,MONTGOMERY COUNTY RSD,Collection: Separate Sewers,40.0163,-86.8313,IN0063967,30.88,IN,1020.0,1335.0
Crawfordsville,Montgomery,0.1,18120000067,MONTGOMERY COUNTY RSD,Treatment Plant,40.0163,-86.8313,IN0063967,30.88,IN,1020.0,1335.0
Crawfordsville,Montgomery,0.1,18120000067,MONTGOMERY COUNTY RSD,Ocean Discharge,40.0163,-86.8313,IN0063967,30.88,IN,1020.0,1335.0
Freelandville,,0.088,18120000068,Freelandville RSD,Collection: Separate Sewers,38.863236,-87.305946,IN0064513,0.0,IN,617.0,617.0
Freelandville,,0.088,18120000068,Freelandville RSD,Treatment Plant,38.863236,-87.305946,IN0064513,0.0,IN,617.0,617.0
Freelandville,,0.088,18120000068,Freelandville RSD,Ocean Discharge,38.863236,-87.305946,IN0064513,0.0,IN,617.0,617.0
Connersville,Fayette,,18120000069,Everton RSD CD,Collection: Separate Sewers,39.563022,-85.090227,,0.0,IN,1515.0,1515.0
Valparaiso,,,18120000071,Damon Run Conservancy,Collection: Separate Sewers,41.562546,-87.068539,,0.0,IN,508.0,508.0
,,,18120000072,Benton County,Onsite Wastewater Treatment System,40.596228,-87.322083,,,IN,,
,Carroll,,18120000073,Carroll County,Onsite Wastewater Treatment System,40.581435,-86.551229,,,IN,,
,,,18120000074,Cass County,Onsite Wastewater Treatment System,40.781581,-86.370392,,,IN,,
,Clark,,18120000075,Clark County,Onsite Wastewater Treatment System,38.399399,-85.717205,,,IN,,
,Clay,,18120000076,Clay County,Onsite Wastewater Treatment System,39.415842,-87.06072,,,IN,,
,Clinton,,18120000077,Clinton County,Onsite Wastewater Treatment System,40.296287,-86.509438,,,IN,,
,,,18120000078,Crawford County,Onsite Wastewater Treatment System,38.255436,-86.44455,,,IN,,
,,,18120000079,Delaware County,Onsite Wastewater Treatment System,40.225024,-85.319824,,,IN,,
,Franklin,,18120000080,Franklin County,Onsite Wastewater Treatment System,39.394816,-84.947662,,,IN,,
,Grant,,18120000081,Grant County,Onsite Wastewater Treatment System,40.537808,-85.654907,,,IN,,
,,,18120000082,Greene County,Onsite Wastewater Treatment System,39.044786,-86.943054,,,IN,,
,Hamilton,,18120000083,Hamilton County,Onsite Wastewater Treatment System,40.053899,-85.992737,,,IN,,
,Hancock,,18120000084,Hancock County,Onsite Wastewater Treatment System,39.829632,-85.733185,,,IN,,
,Harrison,,18120000085,Harrison County,Onsite Wastewater Treatment System,38.217683,-86.123199,,,IN,,
,Howard,,18120000086,Howard County,Onsite Wastewater Treatment System,40.473069,-86.134186,,,IN,,
,Jefferson,,18120000087,Jefferson County,Onsite Wastewater Treatment System,38.80226,-85.404968,,,IN,,
,,,18120000088,Johnson County,Onsite Wastewater Treatment System,39.529467,-86.054535,,,IN,,
,,,18120000089,Knox County,Onsite Wastewater Treatment System,38.700516,-87.409973,,,IN,,
,,,18120000090,Kosciusko County,Onsite Wastewater Treatment System,41.266453,-85.836182,,,IN,,
,,,18120000091,Lagrange County,Onsite Wastewater Treatment System,41.662653,-85.403595,,,IN,,
,,,18120000092,Lake County,Onsite Wastewater Treatment System,41.520917,-87.437439,,,IN,,
,,,18120000093,Lawrence County,Onsite Wastewater Treatment System,38.837568,-86.472015,,,IN,,
,Madison,,18120000094,Madison County,Onsite Wastewater Treatment System,40.151588,-85.591736,,,IN,,
,Morgan,,18120000095,Morgan County,Onsite Wastewater Treatment System,39.466945,-86.447296,,,IN,,
,Newton,,18120000096,Newton County,Onsite Wastewater Treatment System,41.008921,-87.341309,,,IN,,
,Parke,,18120000097,Parke County,Onsite Wastewater Treatment System,39.767381,-87.205353,,,IN,,
,Pike,,18120000098,Pike County,Onsite Wastewater Treatment System,38.424546,-87.28363,,,IN,,
,Ripley,,18120000099,Ripley County,Onsite Wastewater Treatment System,39.103423,-85.14679,,,IN,,
,,,18120000100,St Joseph County,Onsite Wastewater Treatment System,41.640078,-86.268768,,,IN,,
,,,18120000101,Starke County,Onsite Wastewater Treatment System,41.31495,-86.627197,,,IN,,
,,,18120000102,Sullivan County,Onsite Wastewater Treatment System,39.118341,-87.437439,,,IN,,
,,,18120000103,Tipton County,Onsite Wastewater Treatment System,40.318279,-86.00647,,,IN,,
,Vermillion,,18120000104,Vermillion County,Onsite Wastewater Treatment System,39.951859,-87.478638,,,IN,,
,,,18120000105,Vigo County,Onsite Wastewater Treatment System,39.495563,-87.330322,,,IN,,
,Warren,,18120000106,Warren County,Onsite Wastewater Treatment System,40.322467,-87.29599,,,IN,,
,Washington,,18120000107,Washington County,Onsite Wastewater Treatment System,38.625454,-86.064148,,,IN,,
,Wells,,18120000108,Wells County,Onsite Wastewater Treatment System,40.75766,-85.187988,,,IN,,
Little Sioux,,0.037,19000000010,LITTLE SIOUX STP,Collection: Separate Sewers,41.808044,-96.020937,,0.0,IA,166.0,166.0
Little Sioux,,0.037,19000000010,LITTLE SIOUX STP,Treatment Plant,41.808044,-96.020937,,0.0,IA,166.0,166.0
Little Sioux,,0.037,19000000010,LITTLE SIOUX STP,Ocean Discharge,41.808044,-96.020937,,0.0,IA,166.0,166.0
Carroll,,0.011,19000000011,MAPLE RIVER JUNCTION STP,Collection: Separate Sewers,42.098286,-94.935908,,0.0,IA,379.0,379.0
Carroll,,0.011,19000000011,MAPLE RIVER JUNCTION STP,Treatment Plant,42.098286,-94.935908,,0.0,IA,379.0,379.0
Carroll,,0.011,19000000011,MAPLE RIVER JUNCTION STP,Ocean Discharge,42.098286,-94.935908,,0.0,IA,379.0,379.0
Masonville,,0.015,19000000012,MASONVILLE LAGOONS,Collection: Separate Sewers,42.479123,-91.588554,,0.0,IA,99.0,99.0
Masonville,,0.015,19000000012,MASONVILLE LAGOONS,Treatment Plant,42.479123,-91.588554,,0.0,IA,99.0,99.0
Masonville,,0.015,19000000012,MASONVILLE LAGOONS,Ocean Discharge,42.479123,-91.588554,,0.0,IA,99.0,99.0
Mineola,,0.019,19000000013,MINEOLA CDP,Collection: Separate Sewers,41.143049,-95.694008,,0.0,IA,166.0,166.0
Mineola,,0.019,19000000013,MINEOLA CDP,Treatment Plant,41.143049,-95.694008,,0.0,IA,166.0,166.0
Mineola,,0.019,19000000013,MINEOLA CDP,Ocean Discharge,41.143049,-95.694008,,0.0,IA,166.0,166.0
,Polk,,19000000018,Iowa State Cropland,Agriculture - Cropland,42.0046,-93.214,,,IA,,
Watkins,,0.013,19000000021,Watkins CDP,Collection: Separate Sewers,41.890905,-91.986551,,0.0,IA,118.0,118.0
Watkins,,0.013,19000000021,Watkins CDP,Treatment Plant,41.890905,-91.986551,,0.0,IA,118.0,118.0
Watkins,,0.013,19000000021,Watkins CDP,Ocean Discharge,41.890905,-91.986551,,0.0,IA,118.0,118.0
Amana,Iowa,0.149,19000000022,West Amana CDP,Collection: Separate Sewers,41.807117,-91.962047,,0.0,IA,260.0,260.0
Amana,Iowa,0.149,19000000022,West Amana CDP,Treatment Plant,41.807117,-91.962047,,0.0,IA,260.0,260.0
Amana,Iowa,0.149,19000000022,West Amana CDP,Ocean Discharge,41.807117,-91.962047,,0.0,IA,260.0,260.0
Rock Rapids,,,19000000024,ROCK RAPIDS WWTP (Existing),Treatment Plant,43.420416,-96.160755,,-100.0,IA,2611.0,0.0
Rock Rapids,,,19000000024,ROCK RAPIDS WWTP (Existing),Ocean Discharge,43.420416,-96.160755,,-100.0,IA,2611.0,0.0
Rock Rapids,,,19000000025,Rock Rapids Collection,Collection: Separate Sewers,43.4201,-96.1614,,0.0,IA,2611.0,2611.0
,Polk,,19000000027,Polk County Decentralized,Onsite Wastewater Treatment System,41.656497,-93.574677,,,IA,,
,Linn,,19000000029,Linn County Decentralized,Onsite Wastewater Treatment System,41.980598,-91.671818,,,IA,,
,Scott,,19000000030,Scott County Decentralized,Onsite Wastewater Treatment System,41.541823,-90.578742,,,IA,,
,Johnson,,19000000031,Johnson County Decentralized,Onsite Wastewater Treatment System,41.660779,-91.56262,,,IA,,
,Black Hawk,,19000000032,Black Hawk County Decentralized,Onsite Wastewater Treatment System,42.492693,-92.346905,,,IA,,
,Woodbury,,19000000033,Woodbury County Decentralized,Onsite Wastewater Treatment System,42.349586,-96.075031,,,IA,,
,Story,,19000000034,Story County Decentralized,Onsite Wastewater Treatment System,42.019379,-93.443982,,,IA,,
,Dubuque,,19000000035,Dubuque County Decentralized,Onsite Wastewater Treatment System,42.50078,-90.69024,,,IA,,
,Pottawattamie,,19000000036,Pottawattamie County,Onsite Wastewater Treatment System,41.254366,-95.865152,,,IA,,
,Dallas,,19000000037,Dallas County Decentralized,Onsite Wastewater Treatment System,41.686537,-93.961233,,,IA,,
,Warren,,19000000038,Warren County Decentralized,Onsite Wastewater Treatment System,41.36237,-93.560184,,,IA,,
,Clinton,,19000000039,Clinton County Decentralized,Onsite Wastewater Treatment System,41.823872,-90.537426,,,IA,,
,Muscatine,,19000000040,Muscatine County Decentralized,Onsite Wastewater Treatment System,41.42671,-91.04585,,,IA,,
,Cerro Gordo,,19000000041,Cerro Gordo County Decentralized,Onsite Wastewater Treatment System,43.143213,-93.177056,,,IA,,
,Marshall,,19000000042,Marshall County Decentralized,Onsite Wastewater Treatment System,42.045384,-92.917622,,,IA,,
,Des Moines,,19000000043,Des Moines County Decentralized,Onsite Wastewater Treatment System,40.809803,-91.114652,,,IA,,
,Jasper,,19000000044,Jasper County Decentralized,Onsite Wastewater Treatment System,41.697152,-93.054219,,,IA,,
,Webster,,19000000045,Webster County Decentralized,Onsite Wastewater Treatment System,42.498797,-94.174303,,,IA,,
,Wapello,,19000000046,Wapello County Decentralized,Onsite Wastewater Treatment System,41.017557,-92.400438,,,IA,,
,Sioux,,19000000047,Sioux County Decentralized,Onsite Wastewater Treatment System,43.081594,-96.173577,,,IA,,
,Lee,,19000000048,Lee County Decentralized,Onsite Wastewater Treatment System,40.640721,-91.562553,,,IA,,
,Marion,,19000000049,Marion County Decentralized,Onsite Wastewater Treatment System,41.319893,-93.102847,,,IA,,
,Boone,,19000000050,Boone County Decentralized,Onsite Wastewater Treatment System,42.059129,-93.896502,,,IA,,
,Benton,,19000000051,Benton County Decentralized,Onsite Wastewater Treatment System,42.163663,-92.026087,,,IA,,
,Plymouth,,19000000052,Plymouth County Decentralized,Onsite Wastewater Treatment System,42.787194,-96.169266,,,IA,,
,Bremer,,19000000053,Bremer County Decentralized,Onsite Wastewater Treatment System,42.725717,-92.475676,,,IA,,
,Mahaska,,19000000054,Mahaska County Decentralized,Onsite Wastewater Treatment System,41.292405,-92.633756,,,IA,,
,Washington,,19000000055,Washington County Decentralized,Onsite Wastewater Treatment System,41.297386,-91.6975,,,IA,,
,Buchanan,,19000000056,Buchanan County Decentralized,Onsite Wastewater Treatment System,42.474144,-91.891808,,,IA,,
,Jones,,19000000057,Jones County Decentralized,Onsite Wastewater Treatment System,42.247211,-91.190138,,,IA,,
,Carroll,,19000000058,Carroll County Decentralized,Onsite Wastewater Treatment System,42.067912,-94.871838,,,IA,,
,Winneshiek,,19000000059,Winneshiek County Decentralized,Onsite Wastewater Treatment System,43.305267,-91.789439,,,IA,,
,Buena Vista,,19000000060,Buena Vista County Decentralized,Onsite Wastewater Treatment System,42.646731,-95.199902,,,IA,,
,Henry,,19000000061,Henry County Decentralized,Onsite Wastewater Treatment System,40.965215,-91.551035,,,IA,,
,Fayette,,19000000062,Fayette County Decentralized,Onsite Wastewater Treatment System,42.962754,-91.81162,,,IA,,
,Jackson,,19000000063,Jackson County Decentralized,Onsite Wastewater Treatment System,42.068708,-90.66189,,,IA,,
,Cedar,,19000000064,Cedar County Decentralized,Onsite Wastewater Treatment System,41.69788,-91.189507,,,IA,,
,Poweshiek,,19000000065,Poweshiek County Decentralized,Onsite Wastewater Treatment System,41.743214,-92.725534,,,IA,,
,Jefferson,,19000000066,Jefferson County Decentralized,Onsite Wastewater Treatment System,41.008608,-91.96811,,,IA,,
,Clayton,,19000000067,Clayton County Decentralized,Onsite Wastewater Treatment System,42.854918,-91.402287,,,IA,,
,Dickinson,,19000000068,Dickinson County Decentralized,Onsite Wastewater Treatment System,43.42198,-95.100701,,,IA,,
,Delaware,,19000000069,Delaware County Decentralized,Onsite Wastewater Treatment System,42.486184,-91.451458,,,IA,,
,Crawford,,19000000070,Crawford County Decentralized,Onsite Wastewater Treatment System,42.013399,-95.357731,,,IA,,
,Tama,,19000000071,Tama County Decentralized ,Onsite Wastewater Treatment System,41.970382,-92.57896,,,IA,,
,Hardin,,19000000072,Hardin County Decentralized,Onsite Wastewater Treatment System,42.519129,-93.27684,,,IA,,
,Iowa,,19000000073,Iowa County Decentralized,Onsite Wastewater Treatment System,41.660206,-92.011129,,,IA,,
,Madison,,19000000074,Madison County Decentralized,Onsite Wastewater Treatment System,41.336175,-94.015136,,,IA,,
,Clay,,19000000075,Clay County Decentralized,Onsite Wastewater Treatment System,43.147049,-95.152962,,,IA,,
,Floyd,,19000000076,Floyd County Decentralized,Onsite Wastewater Treatment System,43.061343,-92.680134,,,IA,,
,Page,,19000000077,Page County Decentralized,Onsite Wastewater Treatment System,40.73853,-95.04001,,,IA,,
,Mills,,19000000078,Mills County Decentralized,Onsite Wastewater Treatment System,41.044766,-95.742522,,,IA,,
,Hamilton,,19000000079,Hamilton County Decentralized,Onsite Wastewater Treatment System,42.463371,-93.827509,,,IA,,
,Kossuth,,19000000080,Kossuth County Decentralized,Onsite Wastewater Treatment System,43.071229,-94.231382,,,IA,,
,Butler,,19000000081,Butler County Decentralized,Onsite Wastewater Treatment System,42.754281,-92.79424,,,IA,,
,Harrison,,19000000082,Harrison County Decentralized,Onsite Wastewater Treatment System,41.558768,-95.887276,,,IA,,
,O'Brien,,19000000083,O'Brien County Decentralized,Onsite Wastewater Treatment System,43.182107,-95.657929,,,IA,,
,Allamakee,,19000000084,Allamakee County Decentralized,Onsite Wastewater Treatment System,43.270436,-91.476686,,,IA,,
,Cass,,19000000085,Cass County Decentralized,Onsite Wastewater Treatment System,41.402319,-95.008092,,,IA,,
,Wright,,19000000086,Wright County Decentralized,Onsite Wastewater Treatment System,42.732052,-93.732249,,,IA,,
,Appanoose,,19000000087,Appanoose County Decentralized,Onsite Wastewater Treatment System,40.734197,-92.874258,,,IA,,
,Union,,19000000088,Union County Decentralized,Onsite Wastewater Treatment System,41.054222,-94.362092,,,IA,,
,Grundy,,19000000089,Grundy County Decentralized,Onsite Wastewater Treatment System,42.362049,-92.772093,,,IA,,
,Chickasaw,,19000000090,Chickasaw County Decentralized,Onsite Wastewater Treatment System,43.058735,-92.324148,,,IA,,
,Lyon,,19000000091,Lyon County Decentralized,Onsite Wastewater Treatment System,43.430178,-96.174781,,,IA,,
,Shelby,,19000000092,Shelby County Decentralized,Onsite Wastewater Treatment System,41.653634,-95.325917,,,IA,,
,Cherokee,,19000000093,Cherokee County Decentralized,Onsite Wastewater Treatment System,42.752265,-95.559553,,,IA,,
,Louisa,,19000000094,Louisa County Decentralized,Onsite Wastewater Treatment System,41.281054,-91.368298,,,IA,,
,Hancock,,19000000095,Hancock County Decentralized,Onsite Wastewater Treatment System,43.095113,-93.806182,,,IA,,
,Guthrie,,19000000096,Guthrie County Decentralized,Onsite Wastewater Treatment System,41.679409,-94.499227,,,IA,,
,Mitchell,,19000000097,Mitchell County Decentralized,Onsite Wastewater Treatment System,43.287162,-92.813685,,,IA,,
,Winnebago,,19000000098,Winnebago County Decentralized,Onsite Wastewater Treatment System,43.369567,-93.77033,,,IA,,
,Keokuk,,19000000099,Keokuk County Decentralized,Onsite Wastewater Treatment System,41.332236,-92.203287,,,IA,,
,Franklin,,19000000100,Franklin County Decentralized,Onsite Wastewater Treatment System,42.742227,-93.209469,,,IA,,
,Montgomery,,19000000101,Montgomery County Decentralized,Onsite Wastewater Treatment System,41.013865,-95.227943,,,IA,,
,Sac,,19000000102,Sac County Decentralized,Onsite Wastewater Treatment System,42.424164,-94.998725,,,IA,,
,Calhoun,,19000000103,Calhoun County Decentralized,Onsite Wastewater Treatment System,42.396217,-94.636898,,,IA,,
,Humboldt,,19000000104,Humboldt County Decentralized,Onsite Wastewater Treatment System,42.727071,-94.223458,,,IA,,
,Clarke,,19000000105,Clarke County Decentralized,Onsite Wastewater Treatment System,41.032536,-93.768483,,,IA,,
,Emmet,,19000000106,Emmet County Decentralized,Onsite Wastewater Treatment System,43.401441,-94.821065,,,IA,,
,Howard,,19000000107,Howard County Decentralized,Onsite Wastewater Treatment System,43.448158,-92.285126,,,IA,,
,Davis,,19000000108,Davis County Decentralized,Onsite Wastewater Treatment System,40.748926,-92.421143,,,IA,,
,Palo Alto,,19000000109,Palo Alto County Decentralized,Onsite Wastewater Treatment System,43.109657,-94.681809,,,IA,,
,Greene,,19000000110,Greene County Decentralized,Onsite Wastewater Treatment System,42.015579,-94.379741,,,IA,,
,Monona,,19000000111,Monona County Decentralized,Onsite Wastewater Treatment System,42.028746,-96.092329,,,IA,,
,Lucas,,19000000112,Lucas County Decentralized,Onsite Wastewater Treatment System,41.015953,-93.312388,,,IA,,
,Decatur,,19000000113,Decatur County Decentralized,Onsite Wastewater Treatment System,40.740546,-93.746536,,,IA,,
,Monroe,,19000000114,Monroe County Decentralized,Onsite Wastewater Treatment System,41.025802,-92.805283,,,IA,,
,Worth,,19000000115,Worth County Decentralized,Onsite Wastewater Treatment System,43.445837,-93.217997,,,IA,,
,Van Buren,,19000000116,Van Buren County Decentralized,Onsite Wastewater Treatment System,40.735931,-91.963593,,,IA,,
,Adair,,19000000117,Adair County Decentralized,Onsite Wastewater Treatment System,41.305717,-94.458997,,,IA,,
