"FACILITY_DOCUMENT_ID","DOCUMENT_ID","CWNS_ID","FACILITY_ID","STATE_CODE","DOCUMENT_TYPE_ID","DOCUMENT_TYPE","PUBLISHED_DATE","BASE_MONTH_COST_INFO","CERT_FLAG","SELF_CERT_FLAG","AGE_CERT"
16708,9887,"06000000228",3611072,"CA","20","CIP or Master Plan",09-JUN-21,01-JUN-21,"","",""
16716,9887,"06005008001",1175528,"CA","20","CIP or Master Plan",09-JUN-21,01-JUN-21,"","",""
17711,10353,"06002090001",3521216,"CA","96","Excel Spreadsheet Annotations",20-JAN-23,01-JAN-23,"","",""
18819,10940,"06003053001",1175421,"CA","20","CIP or Master Plan",23-JUN-22,01-JUN-22,"","",""
16352,9734,"06025053001",3154588,"CA","20","CIP or Master Plan",14-JUN-22,01-JUN-22,"","",""
18549,10799,"06008071001",1176017,"CA","20","CIP or Master Plan",19-JAN-21,01-JAN-21,"","",""
18571,10811,"06000000238",3611362,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",14-SEP-22,01-SEP-22,"","",""
16354,9736,"06025053001",3154588,"CA","96","Excel Spreadsheet Annotations",05-JAN-23,01-JAN-23,"","",""
15647,9362,"06000000224",3610767,"CA","20","CIP or Master Plan",15-SEP-20,01-SEP-20,"","",""
15799,9446,"06009043001",1176082,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
16139,9605,"06004017001",1175504,"CA","96","Excel Spreadsheet Annotations",03-JAN-23,01-JAN-23,"","",""
18125,10578,"06003061001",1175428,"CA","1","CWSRF IUP/Project Priority List",18-DEC-19,01-DEC-19,"","",""
23670,13571,"06000000265",3611389,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",15-JUL-18,01-JUL-18,"","",""
23671,13573,"06000000265",3611389,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",15-JUL-19,01-JUL-19,"","",""
23672,13574,"06000000265",3611389,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",15-MAR-23,01-MAR-23,"","",""
23686,13584,"06000000266",3611390,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",05-FEB-19,01-FEB-19,"","",""
15831,9474,"06009018001",1176049,"CA","96","Excel Spreadsheet Annotations",28-DEC-22,01-DEC-22,"","",""
17453,10246,"06006013001",1175866,"CA","96","Excel Spreadsheet Annotations",18-JAN-23,01-JAN-23,"","",""
23718,13610,"06000000262",3611386,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",13-MAR-23,01-MAR-23,"","",""
22185,12753,"06000000258",3611382,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",06-MAR-23,01-MAR-23,"","",""
31090,16945,"06000000253",3611377,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",14-APR-23,01-APR-23,"","",""
34210,18166,"06000000239",3611363,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",21-APR-23,01-APR-23,"","",""
32189,17473,"06000000233",3611357,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",18-APR-23,01-APR-23,"","",""
32215,17485,"06000000235",3611359,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",18-APR-23,01-APR-23,"","",""
28187,15562,"06000000304",3612733,"CA","1","CWSRF IUP/Project Priority List",15-DEC-21,01-DEC-21,"","",""
33465,18017,"06000000287",3611411,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",20-APR-23,01-APR-23,"","",""
32261,17510,"06000000270",3611394,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",18-APR-23,01-APR-23,"","",""
25048,14192,"06000000249",3611373,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",20-MAR-23,01-MAR-23,"","",""
28604,15749,"06000000308",3612879,"CA","3","CWSRF Loan Pre-applications/Final Applications",11-DEC-21,01-DEC-21,"","",""
34244,18174,"06000000245",3611369,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",21-APR-23,01-APR-23,"","",""
34227,18170,"06000000243",3611367,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",21-APR-23,01-APR-23,"","",""
33415,18003,"06000000260",3611384,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",20-APR-23,01-APR-23,"","",""
36568,18929,"06000000282",3611406,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-APR-23,01-APR-23,"","",""
36563,18928,"06000000281",3611405,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-APR-23,01-APR-23,"","",""
38947,19562,"06005234001",1238821,"CA","96","Excel Spreadsheet Annotations",01-MAR-23,01-MAR-23,"","",""
35254,18547,"06000000247",3611371,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",25-APR-23,01-APR-23,"","",""
22272,12793,"06000000271",3611395,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",18-JAN-23,01-JAN-23,"","",""
37043,19029,"06000000246",3611370,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",28-APR-23,01-APR-23,"","",""
25053,14195,"06000000274",3611398,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",22-MAR-23,01-MAR-23,"","",""
25061,14200,"06000000261",3611385,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",22-MAR-23,01-MAR-23,"","",""
33395,18000,"06000000273",3611397,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",20-APR-23,01-APR-23,"","",""
37054,19030,"06000000259",3611383,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",28-APR-23,01-APR-23,"","",""
35260,18548,"06000000254",3611378,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",25-APR-23,01-APR-23,"","",""
31877,17310,"06000000231",3611355,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",17-APR-23,01-APR-23,"","",""
29485,16299,"06000000309",3612938,"CA","1","CWSRF IUP/Project Priority List",11-FEB-22,01-FEB-22,"","",""
