"CWNS_ID","FACILITY_ID","STATE_CODE","FACILITY_TYPE","CHANGE_TYPE"
"06005257001",1175740,"CA","Treatment Plant","Rehabilitation"
"06005257001",1175740,"CA","Treatment Plant","Replacement"
"06008006002",1175951,"CA","Collection: Separate Sewers","Rehabilitation"
"06008006002",1175951,"CA","Collection: Separate Sewers","Replacement"
"06008006002",1175951,"CA","Collection: Separate Sewers","Expansion"
"06008065001",1176011,"CA","Collection: Separate Sewers","Rehabilitation"
"06008065001",1176011,"CA","Collection: Separate Sewers","Replacement"
"06003047001",1175415,"CA","Treatment Plant","No Change"
"06005081001",1175598,"CA","Treatment Plant","No Change"
"06005157001",1175675,"CA","Treatment Plant","No Change"
"06004001001",1175456,"CA","Collection: Pump Stations","Rehabilitation"
"06006008001",1175861,"CA","Collection: Separate Sewers","Rehabilitation"
"06006008001",1175861,"CA","Collection: Separate Sewers","Replacement"
"06000000302",3612659,"CA","Treatment Plant","Rehabilitation"
"06004009003",1175479,"CA","Collection: Pump Stations","Rehabilitation"
"06004009003",1175479,"CA","Collection: Pump Stations","Replacement"
"06008006006",1175954,"CA","Treatment Plant","Rehabilitation"
"06008006006",1175954,"CA","Treatment Plant","Replacement"
"06008020002",1175974,"CA","Collection: Separate Sewers","No Change"
"06005284001",1175750,"CA","Collection: Separate Sewers","No Change"
"06005654001",1175840,"CA","Treatment Plant","No Change"
"06001037001",1175203,"CA","Water Reuse","No Change"
"06002038001",1175296,"CA","Collection: Separate Sewers","Rehabilitation"
"06002038001",1175296,"CA","Collection: Separate Sewers","Replacement"
"06002038001",1175296,"CA","Collection: Separate Sewers","Increase Capacity"
"06002038001",1175296,"CA","Collection: Separate Sewers","Expansion"
"06005006001",1175527,"CA","Treatment Plant","Rehabilitation"
"06003076001",1175443,"CA","Collection: Separate Sewers","Rehabilitation"
"06003076001",1175443,"CA","Collection: Separate Sewers","Replacement"
"06004006001",1175461,"CA","Water Reuse","No Change"
"06005086001",1175607,"CA","Treatment Plant","No Change"
"06006041001",1175894,"CA","Collection: Separate Sewers","Rehabilitation"
"06006041001",1175894,"CA","Collection: Separate Sewers","Replacement"
"06008007001",1175956,"CA","Biosolids Handling Facility","No Change"
"06006012001",1175865,"CA","Treatment Plant","Rehabilitation"
"06006012001",1175865,"CA","Treatment Plant","Replacement"
"06002037001",1175295,"CA","Collection: Separate Sewers","No Change"
"06004044001",1175519,"CA","Treatment Plant","No Change"
"06005066001",1175587,"CA","Treatment Plant","No Change"
"06009018001",1176049,"CA","Collection: Separate Sewers","Rehabilitation"
"06009018001",1176049,"CA","Collection: Separate Sewers","Replacement"
"06009046001",1176084,"CA","Collection: Separate Sewers","Rehabilitation"
"06009046001",1176084,"CA","Collection: Separate Sewers","Replacement"
"06000000073",3607081,"CA","Treatment Plant","Rehabilitation"
"06000000073",3607081,"CA","Treatment Plant","Replacement"
"06000000073",3607081,"CA","Treatment Plant","Process Improvement"
"06000000203",3609627,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000203",3609627,"CA","Collection: Separate Sewers","Replacement"
"06000000203",3609627,"CA","Collection: Separate Sewers","Increase Capacity"
"06006049001",1175898,"CA","Treatment Plant","No Change"
"06005027001",1175549,"CA","Collection: Separate Sewers","Rehabilitation"
"06004009002",1175478,"CA","Water Reuse","No Change"
"06000000106",3607985,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000106",3607985,"CA","Collection: Separate Sewers","Replacement"
"06000000153",3608861,"CA","Treatment Plant","New"
"06006021001",1175876,"CA","Treatment Plant","Rehabilitation"
"06006021001",1175876,"CA","Treatment Plant","Increase Capacity"
"06006021001",1175876,"CA","Treatment Plant","Process Improvement"
"06006021001",1175876,"CA","Treatment Plant","Improve Water Efficiency"
"06009076001",1176095,"CA","Treatment Plant","Rehabilitation"
"06009076001",1176095,"CA","Treatment Plant","Replacement"
"06009076001",1176095,"CA","Treatment Plant","Increase Capacity"
"06004020001",1175507,"CA","Collection: Separate Sewers","No Change"
"06000000078",3607384,"CA","Collection: Pump Stations","Rehabilitation"
"06000000078",3607384,"CA","Collection: Pump Stations","Replacement"
"06000000078",3607384,"CA","Collection: Pump Stations","Instrumentation/Electrical/Laboratory"
"06001064001",1175223,"CA","Collection: Separate Sewers","Rehabilitation"
"06001064001",1175223,"CA","Collection: Separate Sewers","Replacement"
"06005082002",1175599,"CA","Collection: Separate Sewers","No Change"
"06005249001",1175733,"CA","Treatment Plant","Rehabilitation"
"06005249001",1175733,"CA","Treatment Plant","Replacement"
"06005249001",1175733,"CA","Collection: Separate Sewers","Rehabilitation"
"06005249001",1175733,"CA","Collection: Separate Sewers","Replacement"
"06009038001",1176076,"CA","Water Reuse","No Change"
"06003029002",1175397,"CA","Collection: Pump Stations","Increase Capacity"
"06003029002",1175397,"CA","Collection: Pump Stations","Instrumentation/Electrical/Laboratory"
"06008010001",1175959,"CA","Water Reuse","Rehabilitation"
"06008010001",1175959,"CA","Water Reuse","Replacement"
"06000000138",3608601,"CA","Phase II MS4","Rehabilitation"
"06000000138",3608601,"CA","Phase II MS4","Replacement"
"06000000195",3609479,"CA","Treatment Plant","New"
"06000000123",3608282,"CA","Treatment Plant","Rehabilitation"
"06000000123",3608282,"CA","Collection: Separate Sewers","No Change"
"06000000302",3612659,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000179",3609238,"CA","Phase I MS4","Rehabilitation"
"06000000179",3609238,"CA","Phase I MS4","Replacement"
"06000000179",3609238,"CA","Phase I MS4","Increase Capacity"
"06000000098",3607877,"CA","Treatment Plant","Rehabilitation"
"06000000098",3607877,"CA","Treatment Plant","Replacement"
"06000000098",3607877,"CA","Treatment Plant","Increase Level Of Treatment"
"06000000100",3607879,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000100",3607879,"CA","Collection: Separate Sewers","Replacement"
"06001049001",1175215,"CA","Treatment Plant","No Change"
"06001070001",1175229,"CA","Biosolids Handling Facility","No Change"
"06004003001",1175458,"CA","Treatment Plant","Rehabilitation"
"06004003001",1175458,"CA","Treatment Plant","Replacement"
"06004009009",1175485,"CA","Water Reuse","No Change"
"06007016001",1175924,"CA","Treatment Plant","No Change"
"06005308001",1175759,"CA","Collection: Separate Sewers","No Change"
"06004009005",1175481,"CA","Treatment Plant","Rehabilitation"
"06004009005",1175481,"CA","Treatment Plant","Replacement"
"06004009005",1175481,"CA","Treatment Plant","Increase Capacity"
"06001096001",1175243,"CA","Collection: Separate Sewers","Rehabilitation"
"06001096001",1175243,"CA","Collection: Separate Sewers","Replacement"
"06002042001",1175300,"CA","Treatment Plant","No Change"
"06022041001",3145304,"CA","Phase I MS4","No Change"
"06000000251",3611375,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000251",3611375,"CA","Onsite Wastewater Treatment System","Replacement"
"06002151001",1175363,"CA","Collection: Separate Sewers","No Change"
"06005082003",1175600,"CA","Treatment Plant","No Change"
"06000000174",3609167,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000174",3609167,"CA","Collection: Separate Sewers","Replacement"
"06003018001",1175385,"CA","Collection: Separate Sewers","Rehabilitation"
"06003018001",1175385,"CA","Collection: Separate Sewers","Replacement"
"06008019001",1175972,"CA","Collection: Separate Sewers","No Change"
"06005232001",1175720,"CA","Treatment Plant","No Change"
"06001027001",1175195,"CA","Collection: Separate Sewers","No Change"
"06009068002",1176092,"CA","Collection: Separate Sewers","No Change"
"06003038006",441073,"CA","Collection: Separate Sewers","No Change"
"06000000127",3608300,"CA","Phase II MS4","Rehabilitation"
"06000000127",3608300,"CA","Phase II MS4","Replacement"
"06000000121",3608175,"CA","Collection: Pump Stations","Rehabilitation"
"06000000121",3608175,"CA","Collection: Pump Stations","Replacement"
"06000000121",3608175,"CA","Collection: Pump Stations","Expansion"
"06002038001",1175296,"CA","Water Reuse","No Change"
"06000000294",3612365,"CA","Treatment Plant","No Change"
"06002006001",1175267,"CA","Water Reuse","No Change"
"06002036001",1175294,"CA","Treatment Plant","Rehabilitation"
"06002036001",1175294,"CA","Treatment Plant","Replacement"
"06005082016",1175604,"CA","Treatment Plant","No Change"
"06005049001",1175569,"CA","Treatment Plant","Rehabilitation"
"06008023005",2942682,"CA","Collection: Interceptor Sewers","Rehabilitation"
"06008023005",2942682,"CA","Collection: Interceptor Sewers","Replacement"
"06003049001",1175417,"CA","Treatment Plant","No Change"
"06005681001",1175845,"CA","Collection: Separate Sewers","No Change"
"06005042003",1175562,"CA","Collection: Interceptor Sewers","Rehabilitation"
"06003010001",1175379,"CA","Treatment Plant","Rehabilitation"
"06003010001",1175379,"CA","Treatment Plant","Replacement"
"06004026001",1175512,"CA","Treatment Plant","No Change"
"06005205001",1175708,"CA","Treatment Plant","Rehabilitation"
"06005682001",1175846,"CA","Treatment Plant","No Change"
"06002084001",1175341,"CA","Collection: Separate Sewers","Rehabilitation"
"06002084001",1175341,"CA","Collection: Separate Sewers","Replacement"
"06005511003",3477617,"CA","Treatment Plant","No Change"
"06005229001",1175718,"CA","Collection: Separate Sewers","No Change"
"06004040001",1175518,"CA","Water Reuse","No Change"
"06005340001",1175776,"CA","Collection: Separate Sewers","No Change"
"06003002001",1175373,"CA","Collection: Separate Sewers","No Change"
"06005185001",1175694,"CA","Collection: Separate Sewers","No Change"
"06005147001",1175667,"CA","Collection: Separate Sewers","Rehabilitation"
"06005147001",1175667,"CA","Collection: Separate Sewers","Replacement"
"06009014001",1176045,"CA","Collection: Separate Sewers","Rehabilitation"
"06009014001",1176045,"CA","Collection: Separate Sewers","Replacement"
"06025061001",2888833,"CA","Phase II MS4","No Change"
"06009005001",1176036,"CA","Collection: Separate Sewers","Rehabilitation"
"06009005001",1176036,"CA","Collection: Separate Sewers","Replacement"
"06002040001",1175298,"CA","Collection: Separate Sewers","Rehabilitation"
"06002040001",1175298,"CA","Collection: Separate Sewers","Replacement"
"06002041001",1175299,"CA","Water Reuse","Expansion"
"06002032003",1175289,"CA","Treatment Plant","Rehabilitation"
"06002032003",1175289,"CA","Treatment Plant","Replacement"
"06002057001",1175314,"CA","Collection: Separate Sewers","Rehabilitation"
"06002057001",1175314,"CA","Collection: Separate Sewers","Replacement"
"06004011009",1175497,"CA","Treatment Plant","No Change"
"06005035001",1175556,"CA","Collection: Separate Sewers","No Change"
"06003036001",1175401,"CA","Treatment Plant","No Change"
"06009014002",1176046,"CA","Treatment Plant","Rehabilitation"
"06009014002",1176046,"CA","Treatment Plant","Replacement"
"06005053001",1175571,"CA","Collection: Pump Stations","Rehabilitation"
"06005335001",1175774,"CA","Treatment Plant","No Change"
"06005186001",1175695,"CA","Treatment Plant","No Change"
"06005349001",1175784,"CA","Collection: Separate Sewers","No Change"
"06008041002",1175996,"CA","Treatment Plant","Rehabilitation"
"06008041002",1175996,"CA","Treatment Plant","Replacement"
"06000000237",3611361,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000237",3611361,"CA","Onsite Wastewater Treatment System","Replacement"
"06000000153",3608861,"CA","Collection: Separate Sewers","New"
"06008010004",3486590,"CA","Water Reuse","Rehabilitation"
"06008010004",3486590,"CA","Water Reuse","Replacement"
"06000000239",3611363,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000239",3611363,"CA","Onsite Wastewater Treatment System","Replacement"
"06006005001",1175858,"CA","Water Reuse","Rehabilitation"
"06006005001",1175858,"CA","Water Reuse","Replacement"
"06000000247",3611371,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000247",3611371,"CA","Onsite Wastewater Treatment System","Replacement"
"06005294001",3478111,"CA","Collection: Separate Sewers","Rehabilitation"
"06005294001",3478111,"CA","Collection: Separate Sewers","Replacement"
"06001064001",1175223,"CA","Treatment Plant","Rehabilitation"
"06001064001",1175223,"CA","Treatment Plant","Replacement"
"06009038001",1176076,"CA","Collection: Separate Sewers","No Change"
"06025121001",2860055,"CA","Phase II MS4","No Change"
"06005285001",1238823,"CA","Treatment Plant","No Change"
"06005285001",1238823,"CA","Collection: Separate Sewers","No Change"
"06000000147",3608839,"CA","Ground Water - Unknown Source","Rehabilitation"
"06000000147",3608839,"CA","Ground Water - Unknown Source","Replacement"
"06004022002",1175509,"CA","Collection: Separate Sewers","No Change"
"06005099001",1175619,"CA","Treatment Plant","Rehabilitation"
"06005099001",1175619,"CA","Treatment Plant","Replacement"
"06001064001",1175223,"CA","Collection: Pump Stations","Rehabilitation"
"06001064001",1175223,"CA","Collection: Pump Stations","Replacement"
"06000000093",3607833,"CA","Phase II MS4","Rehabilitation"
"06000000093",3607833,"CA","Phase II MS4","Replacement"
"06008002001",1175946,"CA","Collection: Pump Stations","Rehabilitation"
"06008002001",1175946,"CA","Collection: Pump Stations","Replacement"
"06008027001",1175982,"CA","Collection: Separate Sewers","No Change"
"06008085001",1176028,"CA","Collection: Separate Sewers","Rehabilitation"
"06008085001",1176028,"CA","Collection: Separate Sewers","Replacement"
"06005107001",1175639,"CA","Treatment Plant","Rehabilitation"
"06005107001",1175639,"CA","Treatment Plant","Replacement"
"06005107001",1175639,"CA","Treatment Plant","Increase Capacity"
"06005107001",1175639,"CA","Treatment Plant","Increase Level Of Treatment"
"06005282001",1175749,"CA","Treatment Plant","No Change"
"06005607001",1175831,"CA","Collection: Separate Sewers","No Change"
"06008022001",1175976,"CA","Treatment Plant","Rehabilitation"
"06008022001",1175976,"CA","Treatment Plant","Replacement"
"06001092001",2875821,"CA","Collection: Separate Sewers","No Change"
"06006012501",3533076,"CA","Collection: Separate Sewers","Rehabilitation"
"06006012501",3533076,"CA","Collection: Separate Sewers","Replacement"
"06005234001",1238821,"CA","Treatment Plant","Rehabilitation"
"06005234001",1238821,"CA","Treatment Plant","Replacement"
"06003058001",1175426,"CA","Collection: Separate Sewers","Rehabilitation"
"06003058001",1175426,"CA","Collection: Separate Sewers","Replacement"
"06005011001",1175532,"CA","Treatment Plant","Rehabilitation"
"06000000167",3609122,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000167",3609122,"CA","Collection: Separate Sewers","Replacement"
"06005216001",1175710,"CA","Collection: Pump Stations","Rehabilitation"
"06005216001",1175710,"CA","Collection: Pump Stations","Replacement"
"06000000136",3608525,"CA","Phase II MS4","Rehabilitation"
"06000000136",3608525,"CA","Phase II MS4","Replacement"
"06003027001",1175394,"CA","Collection: Pump Stations","Rehabilitation"
"06003027001",1175394,"CA","Collection: Pump Stations","Replacement"
"06000000169",3609130,"CA","Estuary Management","Rehabilitation"
"06000000169",3609130,"CA","Estuary Management","Climate Change Adaptation"
"06005054001",1175573,"CA","Treatment Plant","Rehabilitation"
"06005054001",1175573,"CA","Treatment Plant","Replacement"
"06005249003",1175735,"CA","Collection: Separate Sewers","Rehabilitation"
"06005249003",1175735,"CA","Collection: Separate Sewers","Replacement"
"06001009001",1175176,"CA","Collection: Separate Sewers","No Change"
"06005032001",1175554,"CA","Collection: Separate Sewers","No Change"
"06005143001",1175664,"CA","Treatment Plant","No Change"
"06008041002",1175996,"CA","Water Reuse","Rehabilitation"
"06008041002",1175996,"CA","Water Reuse","Replacement"
"06008041002",1175996,"CA","Water Reuse","Increase Capacity"
"06000000306",3612787,"CA","Collection: Pump Stations","No Change"
"06000000112",3608022,"CA","Water Reuse","Rehabilitation"
"06000000112",3608022,"CA","Water Reuse","Replacement"
"06000000112",3608022,"CA","Water Reuse","Expansion"
"06000000084",3607554,"CA","Phase I MS4","Rehabilitation"
"06000000084",3607554,"CA","Phase I MS4","Replacement"
"06000000084",3607554,"CA","Phase I MS4","Increase Capacity"
"06000000084",3607554,"CA","Phase I MS4","Expansion"
"06004009007",1175483,"CA","Water Reuse","No Change"
"06000000144",3608801,"CA","Phase II MS4","No Change"
"06000000109",3608001,"CA","Collection: Pump Stations","No Change"
"06005198001",1175702,"CA","Collection: Separate Sewers","No Change"
"06005511002",1175815,"CA","Collection: Separate Sewers","No Change"
"06004009008",1175484,"CA","Water Reuse","No Change"
"06002017001",1175276,"CA","Collection: Separate Sewers","No Change"
"06005008001",1175528,"CA","Treatment Plant","Rehabilitation"
"06005008001",1175528,"CA","Treatment Plant","Replacement"
"06029046001",415588,"CA","Phase II MS4","Rehabilitation"
"06029046001",415588,"CA","Phase II MS4","Replacement"
"06004011008",1175496,"CA","Collection: Separate Sewers","No Change"
"06002026001",1175284,"CA","Collection: Pump Stations","No Change"
"06005106001",1175638,"CA","Treatment Plant","Rehabilitation"
"06005106001",1175638,"CA","Treatment Plant","Replacement"
"06005106001",1175638,"CA","Collection: Separate Sewers","Rehabilitation"
"06006005001",1175858,"CA","Collection: Separate Sewers","No Change"
"06007005001",1175911,"CA","Treatment Plant","Rehabilitation"
"06007005001",1175911,"CA","Treatment Plant","Replacement"
"06007032001",1175939,"CA","Treatment Plant","No Change"
"06005082004",1175601,"CA","Treatment Plant","No Change"
"06005082004",1175601,"CA","Collection: Separate Sewers","No Change"
"06005082020",1175605,"CA","Collection: Separate Sewers","No Change"
"06008067001",1176013,"CA","Collection: Separate Sewers","Rehabilitation"
"06008067001",1176013,"CA","Collection: Separate Sewers","Replacement"
"06000000119",3608134,"CA","Phase I MS4","Rehabilitation"
"06000000119",3608134,"CA","Phase I MS4","Replacement"
"06000000229",3611186,"CA","Phase II MS4","Rehabilitation"
"06000000229",3611186,"CA","Phase II MS4","Replacement"
"06000000229",3611186,"CA","Phase II MS4","Expansion"
"06000000155",3608951,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000155",3608951,"CA","Collection: Separate Sewers","Replacement"
"06004014001",1175501,"CA","Collection: Pump Stations","Rehabilitation"
"06004014001",1175501,"CA","Collection: Pump Stations","Replacement"
"06008011001",1175962,"CA","Water Reuse","Rehabilitation"
"06008011001",1175962,"CA","Water Reuse","Replacement"
"06001045001",1175209,"CA","Collection: Separate Sewers","Rehabilitation"
"06001045001",1175209,"CA","Collection: Separate Sewers","Replacement"
